centaur_case_id,new_seg_id
26257283,90190
26256986,90191
26259850,90192
26258519,90193
26259104,90194
26255693,90195
26255988,90196
26259800,90197
26257284,90198
26259758,90199
26258229,90200
26256763,90201
26255713,90202
26259364,90203
26258370,90204
26257011,90205
26258135,90206
26258488,90207
26256404,90208
26258736,90209
26259198,90210
26255742,90211
26259899,90212
26259237,90213
26258025,90214
26257039,90215
26259950,90216
26258987,90217
26258284,90218
26259188,90219
26257557,90220
26258651,90221
26259269,90222
26259130,90223
26257008,90224
26258665,90225
26258626,90226
26259903,90227
26259335,90228
26256012,90229
26259060,90230
26257077,90231
26260302,90232
26256821,90233
26257904,90234
26260158,90235
26257146,90236
26260001,90237
26257457,90238
26260396,90239
26255840,90240
26259914,90241
26260266,90242
26259291,90243
26255624,90244
26260441,90245
26256696,90246
26259341,90247
26258588,90248
26258105,90249
26258010,90250
26259129,90251
26260265,90252
26258181,90253
26260259,90254
26258113,90255
26255773,90256
26258766,90257
26260510,90258
26260355,90259
26257042,90260
26257020,90261
26257255,90262
26258522,90263
26257010,90264
26259483,90265
26256341,90266
26256682,90267
26256447,90268
26257535,90269
26256864,90270
26258943,90271
26259557,90272
26259186,90273
26257390,90274
26257188,90275
26255727,90276
26258809,90277
26256116,90278
26258225,90279
26258467,90280
26260309,90281
26255628,90282
26258303,90283
26258808,90284
26258096,90285
26258489,90286
26256006,90287
26257762,90288
26256601,90289
26258877,90290
26259568,90291
26257220,90292
26259698,90293
26256439,90294
26258459,90295
26257192,90296
26255695,90297
26256479,90298
26256409,90299
26259550,90300
26259044,90301
26258089,90302
26258492,90303
26259492,90304
26257287,90305
26256198,90306
26255828,90307
26260232,90308
26259779,90309
26256828,90310
26255997,90311
26259008,90312
26259951,90313
26260271,90314
26258016,90315
26257353,90316
26259324,90317
26259535,90318
26256492,90319
26259976,90320
26256755,90321
26260509,90322
26257371,90323
26258968,90324
26257556,90325
26256652,90326
26258639,90327
26257375,90328
26260186,90329
26259556,90330
26257045,90331
26257791,90332
26256914,90333
26257174,90334
26258834,90335
26256508,90336
26257566,90337
26258507,90338
26257491,90339
26258675,90340
26256283,90341
26256457,90342
26256751,90343
26259048,90344
26258513,90345
26257017,90346
26258563,90347
26258330,90348
26258687,90349
26255675,90350
26258072,90351
26257894,90352
26258314,90353
26256563,90354
26255846,90355
26256593,90356
26259777,90357
26258595,90358
26255918,90359
26257680,90360
26259108,90361
26259872,90362
26256926,90363
26257716,90364
26255815,90365
26260166,90366
26257926,90367
26259796,90368
26256105,90369
26259250,90370
26255710,90371
26255796,90372
26260502,90373
26259949,90374
26257124,90375
26257690,90376
26257244,90377
26257779,90378
26259384,90379
26259836,90380
26260219,90381
26257671,90382
26260433,90383
26257861,90384
26255745,90385
26258256,90386
26256060,90387
26259953,90388
26258433,90389
26256178,90390
26256878,90391
26255641,90392
26256659,90393
26257677,90394
26256325,90395
26255871,90396
26259485,90397
26259089,90398
26259672,90399
26257655,90400
26257514,90401
26258632,90402
26259564,90403
26256260,90404
26257474,90405
26258102,90406
26258761,90407
26256617,90408
26257214,90409
26258342,90410
26258051,90411
26257115,90412
26256115,90413
26256092,90414
26256930,90415
26257980,90416
26258806,90417
26259334,90418
26256070,90419
26260018,90420
26257142,90421
26260398,90422
26255740,90423
26256399,90424
26256760,90425
26258471,90426
26258679,90427
26258956,90428
26255902,90429
26259353,90430
26256089,90431
26257863,90432
26258132,90433
26260468,90434
26260380,90435
26260366,90436
26259585,90437
26257893,90438
26257788,90439
26256050,90440
26256810,90441
26256285,90442
26260104,90443
26260109,90444
26257128,90445
26257435,90446
26260531,90447
26256807,90448
26257953,90449
26260348,90450
26257776,90451
26256419,90452
26259964,90453
26257014,90454
26258473,90455
26256902,90456
26257620,90457
26256458,90458
26258041,90459
26256215,90460
26257477,90461
26260032,90462
26258624,90463
26259356,90464
26258436,90465
26259528,90466
26259247,90467
26256645,90468
26258356,90469
26259138,90470
26259657,90471
26259588,90472
26257507,90473
26258937,90474
26258322,90475
26258257,90476
26260602,90477
26260033,90478
26260071,90479
26259360,90480
26260267,90481
26256669,90482
26256570,90483
26256564,90484
26258790,90485
26258952,90486
26259187,90487
26260458,90488
26258448,90489
26259127,90490
26258865,90491
26260474,90492
26259476,90493
26257138,90494
26257079,90495
26257969,90496
26255746,90497
26255855,90498
26256120,90499
26257499,90500
26257919,90501
26258635,90502
26259505,90503
26259812,90504
26256124,90505
26258763,90506
26258565,90507
26256554,90508
26259258,90509
26259571,90510
26260026,90511
26260157,90512
26259612,90513
26258978,90514
26259821,90515
26257666,90516
26258610,90517
26256016,90518
26260559,90519
26257485,90520
26257106,90521
26257862,90522
26257641,90523
26258544,90524
26257246,90525
26258644,90526
26259430,90527
26259529,90528
26256265,90529
26257449,90530
26256068,90531
26259760,90532
26258524,90533
26257996,90534
26257574,90535
26260424,90536
26256727,90537
26256670,90538
26258709,90539
26258262,90540
26258909,90541
26257218,90542
26258831,90543
26259745,90544
26257402,90545
26259038,90546
26259039,90547
26260165,90548
26259352,90549
26260417,90550
26259403,90551
26257460,90552
26256981,90553
26259489,90554
26256707,90555
26255994,90556
26259017,90557
26258071,90558
26258446,90559
26255852,90560
26258570,90561
26256632,90562
26258918,90563
26256607,90564
26257789,90565
26258876,90566
26258363,90567
26256690,90568
26258036,90569
26255883,90570
26256628,90571
26256704,90572
26257389,90573
26260027,90574
26255963,90575
26259242,90576
26259863,90577
26259224,90578
26258299,90579
26258212,90580
26258115,90581
26256866,90582
26259131,90583
26257782,90584
26257778,90585
26256274,90586
26257517,90587
26256030,90588
26257475,90589
26256799,90590
26256623,90591
26256754,90592
26257470,90593
26256049,90594
26259537,90595
26260122,90596
26255845,90597
26256909,90598
26256528,90599
26256262,90600
26256800,90601
26258358,90602
26257587,90603
26256345,90604
26259540,90605
26256642,90606
26259139,90607
26257294,90608
26259910,90609
26256562,90610
26258537,90611
26256039,90612
26259424,90613
26255655,90614
26256165,90615
26258886,90616
26257211,90617
26260274,90618
26257080,90619
26257271,90620
26260194,90621
26258251,90622
26257643,90623
26257700,90624
26258149,90625
26255906,90626
26256097,90627
26256130,90628
26258993,90629
26258385,90630
26259462,90631
26258767,90632
26259172,90633
26258899,90634
26259233,90635
26256008,90636
26258393,90637
26260127,90638
26258268,90639
26258166,90640
26260483,90641
26259852,90642
26257721,90643
26255814,90644
26256461,90645
26257555,90646
26257521,90647
26256188,90648
26257717,90649
26258526,90650
26259472,90651
26259014,90652
26260542,90653
26256259,90654
26259684,90655
26256375,90656
26256922,90657
26260237,90658
26260347,90659
26258213,90660
26260585,90661
26257874,90662
26260596,90663
26256474,90664
26256820,90665
26258300,90666
26256302,90667
26259032,90668
26259390,90669
26257201,90670
26258401,90671
26257113,90672
26256849,90673
26256171,90674
26257536,90675
26259509,90676
26258140,90677
26257199,90678
26258944,90679
26259425,90680
26258283,90681
26259183,90682
26256401,90683
26257206,90684
26255867,90685
26260472,90686
26258121,90687
26258244,90688
26257393,90689
26257704,90690
26257945,90691
26256559,90692
26260028,90693
26258792,90694
26259742,90695
26260389,90696
26256771,90697
26259669,90698
26260317,90699
26260121,90700
26258422,90701
26259576,90702
26258818,90703
26256011,90704
26260451,90705
26257977,90706
26258924,90707
26258431,90708
26259077,90709
26256003,90710
26257072,90711
26256053,90712
26256063,90713
26260516,90714
26260242,90715
26259562,90716
26258657,90717
26259163,90718
26259595,90719
26260257,90720
26258765,90721
26256896,90722
26260017,90723
26259554,90724
26256406,90725
26260241,90726
26257730,90727
26260470,90728
26258845,90729
26257784,90730
26257572,90731
26256774,90732
26257143,90733
26260496,90734
26257618,90735
26258599,90736
26258653,90737
26256646,90738
26259219,90739
26258614,90740
26255686,90741
26258511,90742
26256254,90743
26258426,90744
26259915,90745
26256521,90746
26260148,90747
26257642,90748
26256752,90749
26258684,90750
26260362,90751
26256630,90752
26257293,90753
26256848,90754
26257667,90755
26257012,90756
26256443,90757
26259025,90758
26256061,90759
26258861,90760
26257383,90761
26258776,90762
26260162,90763
26256693,90764
26257626,90765
26256294,90766
26259942,90767
26256326,90768
26255712,90769
26260467,90770
26259833,90771
26259973,90772
26257108,90773
26259369,90774
26258055,90775
26260442,90776
26258255,90777
26257712,90778
26256264,90779
26256108,90780
26255769,90781
26259168,90782
26256332,90783
26259719,90784
26259959,90785
26259192,90786
26256903,90787
26257172,90788
26260328,90789
26260505,90790
26257564,90791
26256803,90792
26260532,90793
26258291,90794
26257932,90795
26255722,90796
26257126,90797
26256924,90798
26259110,90799
26258410,90800
26258351,90801
26256437,90802
26258312,90803
26258499,90804
26256766,90805
26258912,90806
26258569,90807
26256381,90808
26259835,90809
26256827,90810
26257423,90811
26258814,90812
26257492,90813
26258582,90814
26256963,90815
26256606,90816
26258975,90817
26259874,90818
26259061,90819
26260544,90820
26258605,90821
26258542,90822
26258520,90823
26256394,90824
26256811,90825
26257622,90826
26258297,90827
26258124,90828
26256476,90829
26259718,90830
26256918,90831
26260072,90832
26255860,90833
26256649,90834
26259444,90835
26256736,90836
26259828,90837
26260123,90838
26258712,90839
26257191,90840
26256373,90841
26258584,90842
26260106,90843
26259034,90844
26259830,90845
26258561,90846
26255649,90847
26258749,90848
26260107,90849
26255829,90850
26259818,90851
26259241,90852
26259030,90853
26260563,90854
26260168,90855
26260501,90856
26257985,90857
26256110,90858
26258940,90859
26257691,90860
26259142,90861
26258903,90862
26258734,90863
26260172,90864
26257999,90865
26259302,90866
26259927,90867
26258277,90868
26260140,90869
26257918,90870
26260297,90871
26260409,90872
26259544,90873
26257900,90874
26259346,90875
26259692,90876
26259109,90877
26259024,90878
26257408,90879
26260504,90880
26259389,90881
26256398,90882
26258226,90883
26260572,90884
26255697,90885
26260045,90886
26256432,90887
26259583,90888
26259498,90889
26259601,90890
26257923,90891
26257794,90892
26256641,90893
26256773,90894
26259738,90895
26257783,90896
26258606,90897
26257157,90898
26255748,90899
26256661,90900
26260412,90901
26258395,90902
26260373,90903
26256956,90904
26257599,90905
26258801,90906
26256900,90907
26260586,90908
26258009,90909
26256869,90910
26258764,90911
26256168,90912
26258376,90913
26260126,90914
26258844,90915
26260199,90916
26256846,90917
26256946,90918
26257290,90919
26258643,90920
26257944,90921
26256703,90922
26259790,90923
26256400,90924
26256085,90925
26258859,90926
26260153,90927
26257398,90928
26259235,90929
26257922,90930
26255920,90931
26258387,90932
26258319,90933
26255658,90934
26258742,90935
26260100,90936
26257750,90937
26256032,90938
26256937,90939
26256157,90940
26258813,90941
26255975,90942
26258817,90943
26256005,90944
26257221,90945
26258660,90946
26256336,90947
26258744,90948
26257190,90949
26256024,90950
26259332,90951
26258525,90952
26258706,90953
26259673,90954
26256505,90955
26256454,90956
26257685,90957
26260181,90958
26258894,90959
26259501,90960
26258527,90961
26258333,90962
26258547,90963
26257049,90964
26260566,90965
26256500,90966
26256255,90967
26259393,90968
26255717,90969
26258340,90970
26257531,90971
26259936,90972
26256197,90973
26260608,90974
26258416,90975
26257321,90976
26257746,90977
26257560,90978
26258468,90979
26259502,90980
26256290,90981
26259111,90982
26260009,90983
26257331,90984
26257217,90985
26255839,90986
26258440,90987
26258498,90988
26255801,90989
26256384,90990
26256450,90991
26257323,90992
26256484,90993
26258361,90994
26260395,90995
26260538,90996
26258579,90997
26256072,90998
26260089,90999
26257210,91000
26260035,91001
26255911,91002
26257780,91003
26260567,91004
26258296,91005
26255642,91006
26260446,91007
26256054,91008
26260344,91009
26260187,91010
26257016,91011
26260098,91012
26256629,91013
26257873,91014
26257946,91015
26259542,91016
26256999,91017
26259042,91018
26258695,91019
26256620,91020
26255809,91021
26258394,91022
26259325,91023
26255901,91024
26258485,91025
26260243,91026
26256195,91027
26259801,91028
26256625,91029
26257800,91030
26257897,91031
26256056,91032
26260487,91033
26255639,91034
26257576,91035
26259869,91036
26256769,91037
26255910,91038
26260473,91039
26260012,91040
26258427,91041
26257349,91042
26256514,91043
26259709,91044
26258375,91045
26257891,91046
26259400,91047
26256256,91048
26256583,91049
26257426,91050
26256496,91051
26258183,91052
26258209,91053
26255886,91054
26258405,91055
26258035,91056
26257127,91057
26258788,91058
26257286,91059
26258977,91060
26256176,91061
26258146,91062
26260086,91063
26255983,91064
26259094,91065
26258030,91066
26256818,91067
26260587,91068
26259404,91069
26256080,91070
26258630,91071
26257888,91072
26259379,91073
26256397,91074
26255672,91075
26257831,91076
26256759,91077
26257461,91078
26256112,91079
26256234,91080
26257994,91081
26258028,91082
26256279,91083
26259119,91084
26256756,91085
26258855,91086
26259768,91087
26258784,91088
26259359,91089
26258020,91090
26259318,91091
26257813,91092
26257448,91093
26260482,91094
26256312,91095
26259814,91096
26257075,91097
26259721,91098
26258896,91099
26257141,91100
26256117,91101
26256792,91102
26260079,91103
26257649,91104
26257573,91105
26259175,91106
26257921,91107
26255799,91108
26255996,91109
26257320,91110
26259599,91111
26257165,91112
26256797,91113
26260255,91114
26259613,91115
26258797,91116
26256710,91117
26255965,91118
26258022,91119
26260503,91120
26256422,91121
26260063,91122
26258838,91123
26257250,91124
26257686,91125
26258830,91126
26255682,91127
26258350,91128
26256501,91129
26256587,91130
26257152,91131
26258758,91132
26258913,91133
26257943,91134
26259073,91135
26259885,91136
26256014,91137
26258177,91138
26259191,91139
26258252,91140
26259234,91141
26256143,91142
26257884,91143
26258557,91144
26259361,91145
26258869,91146
26259900,91147
26259958,91148
26259578,91149
26257407,91150
26259792,91151
26256502,91152
26259787,91153
26257871,91154
26259808,91155
26260228,91156
26256031,91157
26260404,91158
26260481,91159
26257696,91160
26256958,91161
26258982,91162
26257136,91163
26259676,91164
26258840,91165
26260480,91166
26257656,91167
26260068,91168
26260054,91169
26258145,91170
26258066,91171
26256175,91172
26258349,91173
26257972,91174
26257829,91175
26260437,91176
26257824,91177
26259087,91178
26255980,91179
26259715,91180
26256816,91181
26259639,91182
26258778,91183
26260307,91184
26256536,91185
26259661,91186
26257348,91187
26259239,91188
26258197,91189
26258384,91190
26255633,91191
26258560,91192
26257187,91193
26258338,91194
26258389,91195
26259875,91196
26257964,91197
26257998,91198
26260284,91199
26260161,91200
26258122,91201
26256217,91202
26259106,91203
26258116,91204
26259121,91205
26258000,91206
26259705,91207
26256354,91208
26260489,91209
26256001,91210
26256357,91211
26255850,91212
26258432,91213
26260311,91214
26256236,91215
26256550,91216
26256192,91217
26257087,91218
26259380,91219
26256491,91220
26257628,91221
26260432,91222
26256048,91223
26257433,91224
26258240,91225
26257936,91226
26260174,91227
26260128,91228
26258694,91229
26257882,91230
26256748,91231
26256975,91232
26256597,91233
26259797,91234
26257227,91235
26257565,91236
26256513,91237
26259216,91238
26259328,91239
26259243,91240
26256169,91241
26259128,91242
26257927,91243
26256913,91244
26257438,91245
26258884,91246
26258339,91247
26257694,91248
26260541,91249
26257724,91250
26258106,91251
26258710,91252
26258517,91253
26260460,91254
26256862,91255
26257273,91256
26258696,91257
26257584,91258
26257416,91259
26257015,91260
26257196,91261
26259765,91262
26257243,91263
26259611,91264
26257096,91265
26258868,91266
26259791,91267
26260450,91268
26260371,91269
26257508,91270
26255626,91271
26259731,91272
26256507,91273
26257247,91274
26255618,91275
26257029,91276
26256726,91277
26260426,91278
26259304,91279
26256616,91280
26256925,91281
26257297,91282
26255673,91283
26257038,91284
26259132,91285
26255864,91286
26260038,91287
26259545,91288
26260485,91289
26256962,91290
26257118,91291
26257358,91292
26260612,91293
26255977,91294
26260394,91295
26258793,91296
26260275,91297
26259150,91298
26255791,91299
26258703,91300
26257693,91301
26259794,91302
26258931,91303
26256723,91304
26257469,91305
26256270,91306
26258019,91307
26258971,91308
26258175,91309
26258860,91310
26258941,91311
26257561,91312
26258821,91313
26258795,91314
26259147,91315
26255714,91316
26258380,91317
26258585,91318
26258087,91319
26260120,91320
26256363,91321
26258475,91322
26259481,91323
26257388,91324
26259711,91325
26256475,91326
26257838,91327
26257301,91328
26257073,91329
26256470,91330
26256408,91331
26259202,91332
26256202,91333
26258232,91334
26259340,91335
26256452,91336
26259929,91337
26259504,91338
26260178,91339
26258994,91340
26260145,91341
26257169,91342
26258747,91343
26255774,91344
26256572,91345
26255711,91346
26256675,91347
26259512,91348
26257908,91349
26256627,91350
26256969,91351
26258548,91352
26259376,91353
26259636,91354
26256431,91355
26257810,91356
26258246,91357
26259633,91358
26259260,91359
26260285,91360
26256462,91361
26258495,91362
26256069,91363
26259113,91364
26255729,91365
26258984,91366
26256291,91367
26256266,91368
26256524,91369
26260205,91370
26260534,91371
26258823,91372
26255969,91373
26256725,91374
26260044,91375
26257621,91376
26257129,91377
26256233,91378
26258123,91379
26256367,91380
26259911,91381
26256093,91382
26257242,91383
26260524,91384
26257420,91385
26258220,91386
26259514,91387
26258273,91388
26260403,91389
26256935,91390
26258718,91391
26258134,91392
26255916,91393
26259152,91394
26257961,91395
26257004,91396
26255844,91397
26260561,91398
26257464,91399
26257962,91400
26257505,91401
26260256,91402
26259327,91403
26259441,91404
26260557,91405
26257928,91406
26260209,91407
26257207,91408
26260421,91409
26259249,91410
26255777,91411
26259059,91412
26256611,91413
26258174,91414
26257806,91415
26256185,91416
26256702,91417
26258133,91418
26259716,91419
26258344,91420
26259482,91421
26258278,91422
26257357,91423
26258739,91424
26259776,91425
26257458,91426
26259625,91427
26258543,91428
26259124,91429
26257679,91430
26260227,91431
26258972,91432
26258661,91433
26260517,91434
26259531,91435
26257442,91436
26257007,91437
26256445,91438
26260268,91439
26258171,91440
26258141,91441
26259136,91442
26258642,91443
26256232,91444
26258500,91445
26257198,91446
26257538,91447
26258203,91448
26258047,91449
26255754,91450
26256814,91451
26260248,91452
26258202,91453
26257797,91454
26258039,91455
26256674,91456
26260351,91457
26255752,91458
26259946,91459
26259638,91460
26259415,91461
26259154,91462
26257366,91463
26258681,91464
26257755,91465
26260281,91466
26259810,91467
26255735,91468
26259344,91469
26257065,91470
26258559,91471
26257644,91472
26258083,91473
26260231,91474
26256882,91475
26256832,91476
26257903,91477
26258483,91478
26256488,91479
26260180,91480
26260233,91481
26259733,91482
26257583,91483
26257091,91484
26258508,91485
26258980,91486
26257382,91487
26257853,91488
26259049,91489
26256739,91490
26256004,91491
26259268,91492
26260423,91493
26259095,91494
26258458,91495
26259355,91496
26258287,91497
26259090,91498
26256041,91499
26258046,91500
26260236,91501
26259414,91502
26256405,91503
26260101,91504
26257563,91505
26258692,91506
26260330,91507
26256920,91508
26256978,91509
26258215,91510
26258540,91511
26259305,91512
26260006,91513
26258048,91514
26258933,91515
26257822,91516
26256933,91517
26258566,91518
26257821,91519
26260221,91520
26259631,91521
26257467,91522
26259757,91523
26257346,91524
26260092,91525
26255843,91526
26260551,91527
26258413,91528
26255678,91529
26256246,91530
26257758,91531
26257236,91532
26257602,91533
26255666,91534
26256618,91535
26257902,91536
26256677,91537
26258751,91538
26260116,91539
26257951,91540
26258178,91541
26256314,91542
26257359,91543
26257596,91544
26260214,91545
26258580,91546
26256483,91547
26256580,91548
26258139,91549
26259689,91550
26257441,91551
26259068,91552
26257586,91553
26256695,91554
26255726,91555
26258689,91556
26260598,91557
26255887,91558
26256238,91559
26256624,91560
26259934,91561
26255654,91562
26256540,91563
26258854,91564
26257833,91565
26257663,91566
26258667,91567
26259229,91568
26260484,91569
26259746,91570
26257431,91571
26256569,91572
26256544,91573
26255984,91574
26257496,91575
26256537,91576
26257546,91577
26257347,91578
26258221,91579
26258184,91580
26256019,91581
26258435,91582
26256556,91583
26260535,91584
26260512,91585
26258888,91586
26256055,91587
26258546,91588
26258911,91589
26259320,91590
26259037,91591
26256297,91592
26258337,91593
26257385,91594
26257103,91595
26259473,91596
26256947,91597
26259769,91598
26258707,91599
26256881,91600
26259771,91601
26259849,91602
26260352,91603
26256613,91604
26258027,91605
26255690,91606
26257241,91607
26257591,91608
26258811,91609
26259402,91610
26256463,91611
26257610,91612
26257899,91613
26256322,91614
26258680,91615
26256938,91616
26257330,91617
26259592,91618
26259713,91619
26257913,91620
26257066,91621
26256557,91622
26260411,91623
26256692,91624
26259658,91625
26256424,91626
26257860,91627
26259410,91628
26260578,91629
26255940,91630
26257480,91631
26256071,91632
26258664,91633
26256991,91634
26255636,91635
26257523,91636
26259939,91637
26259170,91638
26260114,91639
26258573,91640
26259184,91641
26255685,91642
26259102,91643
26257429,91644
26258839,91645
26258816,91646
26257754,91647
26260416,91648
26256106,91649
26258951,91650
26258867,91651
26259438,91652
26259161,91653
26259898,91654
26257742,91655
26257396,91656
26259886,91657
26257812,91658
26259991,91659
26258259,91660
26259310,91661
26259883,91662
26256596,91663
26256822,91664
26260141,91665
26258936,91666
26256206,91667
26259897,91668
26259107,91669
26256972,91670
26258082,91671
26256737,91672
26257121,91673
26260046,91674
26258490,91675
26260603,91676
26257550,91677
26260338,91678
26256740,91679
26257988,91680
26258077,91681
26258396,91682
26257397,91683
26256793,91684
26256910,91685
26259453,91686
26257598,91687
26256243,91688
26258269,91689
26260300,91690
26258216,91691
26258704,91692
26257111,91693
26259348,91694
26257054,91695
26259480,91696
26257230,91697
26259838,91698
26257769,91699
26258950,91700
26258037,91701
26256193,91702
26257653,91703
26255782,91704
26259222,91705
26255917,91706
26259918,91707
26258783,91708
26257186,91709
26255648,91710
26259702,91711
26259159,91712
26257047,91713
26258649,91714
26259761,91715
26256602,91716
26256660,91717
26259998,91718
26259254,91719
26260595,91720
26259203,91721
26257292,91722
26255811,91723
26255775,91724
26257289,91725
26258279,91726
26260131,91727
26260367,91728
26255999,91729
26259120,91730
26255895,91731
26257282,91732
26260134,91733
26256343,91734
26256027,91735
26257638,91736
26260083,91737
26258574,91738
26258008,91739
26257848,91740
26260279,91741
26256916,91742
26258056,91743
26258919,91744
26258343,91745
26258929,91746
26255741,91747
26258234,91748
26256052,91749
26258805,91750
26259467,91751
26256051,91752
26258480,91753
26258474,91754
26259433,91755
26260325,91756
26255866,91757
26257931,91758
26259749,91759
26255865,91760
26258593,91761
26258851,91762
26259653,91763
26259907,91764
26259434,91765
26255816,91766
26256229,91767
26258143,91768
26260066,91769
26259293,91770
26257844,91771
26259880,91772
26259972,91773
26256245,91774
26257360,91775
26259854,91776
26259018,91777
26260151,91778
26260522,91779
26258965,91780
26260088,91781
26256713,91782
26258070,91783
26257262,91784
26256058,91785
26255826,91786
26257678,91787
26257657,91788
26259373,91789
26259439,91790
26258298,91791
26258420,91792
26257147,91793
26257380,91794
26258650,91795
26258219,91796
26256271,91797
26256712,91798
26259420,91799
26259515,91800
26260263,91801
26256633,91802
26257867,91803
26260436,91804
26256604,91805
26257579,91806
26256711,91807
26257828,91808
26256035,91809
26260184,91810
26256448,91811
26259992,91812
26259999,91813
26260207,91814
26257110,91815
26257135,91816
26257122,91817
26257154,91818
26258307,91819
26256511,91820
26255747,91821
26257463,91822
26256029,91823
26257437,91824
26259171,91825
26260336,91826
26260365,91827
26257651,91828
26255851,91829
26255797,91830
26255890,91831
26256272,91832
26257238,91833
26258662,91834
26256342,91835
26258406,91836
26259323,91837
26257699,91838
26259477,91839
26257748,91840
26256837,91841
26259667,91842
26256361,91843
26257430,91844
26256876,91845
26256199,91846
26255823,91847
26255716,91848
26256995,91849
26256796,91850
26257676,91851
26257645,91852
26256416,91853
26259033,91854
26256045,91855
26257729,91856
26259004,91857
26259020,91858
26259396,91859
26257875,91860
26258842,91861
26259189,91862
26260200,91863
26260508,91864
26256440,91865
26255941,91866
26257652,91867
26258093,91868
26257411,91869
26258235,91870
26255619,91871
26258264,91872
26257158,91873
26255893,91874
26258551,91875
26258770,91876
26257709,91877
26256907,91878
26260234,91879
26256638,91880
26259086,91881
26256313,91882
26256747,91883
26257898,91884
26255790,91885
26259248,91886
26255676,91887
26256944,91888
26259525,91889
26258910,91890
26255821,91891
26258227,91892
26258095,91893
26255638,91894
26257722,91895
26260082,91896
26255696,91897
26256288,91898
26258589,91899
26257625,91900
26260308,91901
26255631,91902
26259035,91903
26257600,91904
26260099,91905
26260146,91906
26259270,91907
26257590,91908
26260211,91909
26257418,91910
26255934,91911
26259185,91912
26258003,91913
26257189,91914
26259122,91915
26256985,91916
26257373,91917
26259993,91918
26257341,91919
26256672,91920
26260273,91921
26257071,91922
26260177,91923
26255938,91924
26258368,91925
26260576,91926
26258386,91927
26259931,91928
26257915,91929
26256585,91930
26257493,91931
26260215,91932
26255699,91933
26259022,91934
26259255,91935
26257702,91936
26256190,91937
26258892,91938
26260469,91939
26259921,91940
26259284,91941
26258586,91942
26258724,91943
26256996,91944
26257483,91945
26258863,91946
26256961,91947
26255651,91948
26259471,91949
26258021,91950
26257104,91951
26257502,91952
26257497,91953
26258603,91954
26257949,91955
26259045,91956
26256549,91957
26258418,91958
26257735,91959
26258743,91960
26258799,91961
26258103,91962
26256299,91963
26258493,91964
26255869,91965
26255794,91966
26259586,91967
26258722,91968
26259367,91969
26258444,91970
26258260,91971
26256013,91972
26257993,91973
26259084,91974
26258768,91975
26256292,91976
26256007,91977
26256921,91978
26259655,91979
26256017,91980
26257648,91981
26260393,91982
26257400,91983
26259917,91984
26255884,91985
26259997,91986
26255972,91987
26256324,91988
26256111,91989
26256295,91990
26256783,91991
26257001,91992
26257237,91993
26256998,91994
26259116,91995
26256164,91996
26260491,91997
26257494,91998
26258683,91999
26260110,92000
26257031,92001
26258455,92002
26256309,92003
26259507,92004
26256379,92005
26256469,92006
26257935,92007
26260493,92008
26256966,92009
26258578,92010
26257392,92011
26260369,92012
26259637,92013
26256694,92014
26258271,92015
26256257,92016
26257725,92017
26257792,92018
26260431,92019
26259839,92020
26258970,92021
26255807,92022
26259591,92023
26256320,92024
26258974,92025
26256156,92026
26259703,92027
26258348,92028
26256377,92029
26259752,92030
26257924,92031
26255758,92032
26258137,92033
26256884,92034
26258562,92035
26259574,92036
26257837,92037
26255629,92038
26255700,92039
26260029,92040
26257481,92041
26257543,92042
26256335,92043
26259298,92044
26255656,92045
26256411,92046
26259337,92047
26258154,92048
26256992,92049
26259677,92050
26256348,92051
26258969,92052
26258995,92053
26255776,92054
26258461,92055
26256874,92056
26257710,92057
26256949,92058
26257219,92059
26259668,92060
26256684,92061
26257291,92062
26259149,92063
26260078,92064
26255834,92065
26258601,92066
26257307,92067
26259230,92068
26258272,92069
26257026,92070
26259798,92071
26257354,92072
26256436,92073
26257522,92074
26257310,92075
26259778,92076
26258061,92077
26257314,92078
26258923,92079
26256784,92080
26255650,92081
26258129,92082
26256724,92083
26256123,92084
26257032,92085
26259208,92086
26260154,92087
26260142,92088
26256499,92089
26258938,92090
26259707,92091
26257841,92092
26256850,92093
26259201,92094
26259288,92095
26258577,92096
26256575,92097
26255992,92098
26257954,92099
26260206,92100
26260540,92101
26260235,92102
26256872,92103
26257868,92104
26258625,92105
26259486,92106
26258076,92107
26257257,92108
26258250,92109
26258064,92110
26256578,92111
26257176,92112
26260212,92113
26259262,92114
26257877,92115
26257009,92116
26259209,92117
26259786,92118
26258505,92119
26256449,92120
26257741,92121
26260486,92122
26257974,92123
26259204,92124
26256668,92125
26257520,92126
26257019,92127
26255849,92128
26258208,92129
26257773,92130
26260287,92131
26257275,92132
26258151,92133
26256733,92134
26256033,92135
26259860,92136
26255674,92137
26259590,92138
26256772,92139
26260553,92140
26257963,92141
26257809,92142
26259377,92143
26258837,92144
26257609,92145
26256546,92146
26257752,92147
26256155,92148
26258058,92149
26258191,92150
26260119,92151
26256358,92152
26256151,92153
26257089,92154
26258636,92155
26257713,92156
26256042,92157
26257369,92158
26260295,92159
26260290,92160
26257487,92161
26257099,92162
26258163,92163
26257459,92164
26258419,92165
26255870,92166
26255900,92167
26258963,92168
26255832,92169
26257333,92170
26256552,92171
26260349,92172
26259846,92173
26259593,92174
26259493,92175
26260455,92176
26258182,92177
26259182,92178
26259759,92179
26256149,92180
26259181,92181
26256871,92182
26258193,92183
26259795,92184
26260549,92185
26256529,92186
