min_raters,min_expert,noise,level,pool_iiic,pool_spike,n_questions,stop_reason,all_resolved,false_pass,false_pass_n,false_fail,false_fail_n,skill_err
3,1,A,1.2,43417,17413,161,all_resolved,1,0,0,0,7,0.2946740960865091
3,1,A,1.2,43417,17413,188,all_resolved,1,0,0,0,7,0.3191472974933272
3,1,A,1.2,43417,17413,160,all_resolved,1,0,0,0,7,0.16139968499318808
3,1,A,1.2,43417,17413,168,all_resolved,1,0,0,0,7,0.15108149909837382
3,1,A,1.2,43417,17413,158,all_resolved,1,0,0,0,7,0.17283794461391838
3,1,A,1.2,43417,17413,140,all_resolved,1,0,0,0,7,0.1605392336458473
3,1,B,-0.5,43417,17413,300,bank_exhausted,0,0,7,0,0,0.31970453188845094
3,1,B,-0.5,43417,17413,147,all_resolved,1,0,7,0,0,0.3842528591955664
3,1,B,-0.5,43417,17413,158,all_resolved,1,0,7,0,0,0.33235105866074555
3,1,B,-0.5,43417,17413,170,all_resolved,1,0,7,0,0,0.22893078839188993
3,1,B,-0.5,43417,17413,143,all_resolved,1,0,7,0,0,0.3660079746353822
3,1,B,-0.5,43417,17413,140,all_resolved,1,0,7,0,0,0.3109669794245253
3,1,B,-0.5,43417,17413,141,all_resolved,1,0,7,0,0,0.3911695938651527
3,1,B,-0.5,43417,17413,149,all_resolved,1,0,7,0,0,0.31381375463490563
3,1,B,-0.5,43417,17413,140,all_resolved,1,0,7,0,0,0.3855540703625067
3,1,B,-0.5,43417,17413,140,all_resolved,1,0,7,0,0,0.30929772763686586
3,1,B,0.0,43417,17413,165,all_resolved,1,1,6,0,0,0.31898883697968233
3,1,B,0.0,43417,17413,235,all_resolved,1,1,6,0,0,0.38827239846986117
3,1,B,0.0,43417,17413,142,all_resolved,1,1,6,0,0,0.2755040268511225
3,1,B,0.0,43417,17413,158,all_resolved,1,2,6,0,0,0.5434087221757179
3,1,B,0.0,43417,17413,300,bank_exhausted,0,2,6,0,0,0.5797958265560325
3,1,B,0.0,43417,17413,300,bank_exhausted,0,0,6,0,0,0.3656959155443435
3,1,B,0.0,43417,17413,145,all_resolved,1,1,6,0,0,0.4554507144256883
3,1,B,0.0,43417,17413,300,bank_exhausted,0,1,6,0,0,0.4151927008227617
3,1,B,0.0,43417,17413,300,bank_exhausted,0,0,6,0,0,0.3061764172024771
3,1,B,0.0,43417,17413,300,bank_exhausted,0,0,6,0,0,0.2788728862294386
3,1,B,0.4,43417,17413,300,bank_exhausted,0,0,0,0,0,0.4710348877197201
3,1,B,0.4,43417,17413,300,bank_exhausted,0,0,0,0,0,0.42438671675553447
3,1,B,0.4,43417,17413,300,bank_exhausted,0,0,0,0,0,0.4805644466718385
3,1,B,0.4,43417,17413,300,bank_exhausted,0,0,0,0,0,0.6005437249518449
3,1,B,0.4,43417,17413,300,bank_exhausted,0,0,0,0,0,0.6272080099678103
3,1,B,0.4,43417,17413,219,all_resolved,1,0,0,0,0,0.590889414614896
3,1,B,0.4,43417,17413,300,bank_exhausted,0,0,0,0,0,0.4716396006054146
3,1,B,0.4,43417,17413,300,bank_exhausted,0,0,0,0,0,0.35673830213268104
3,1,B,0.4,43417,17413,300,bank_exhausted,0,0,0,0,0,0.4946870562411126
3,1,B,0.4,43417,17413,300,bank_exhausted,0,0,0,0,0,0.45913779215001854
3,1,B,0.8,43417,17413,300,bank_exhausted,0,0,0,1,6,0.4069687727357629
3,1,B,0.8,43417,17413,203,all_active_resolved,0,0,0,1,6,0.38999515347946173
3,1,B,0.8,43417,17413,300,bank_exhausted,0,0,0,1,6,0.6481398738064518
3,1,B,0.8,43417,17413,234,all_resolved,1,0,0,0,6,0.2816702825469906
3,1,B,0.8,43417,17413,300,bank_exhausted,0,0,0,2,6,0.4304574928611525
3,1,B,0.8,43417,17413,300,bank_exhausted,0,0,0,2,6,0.560358330283951
3,1,B,0.8,43417,17413,300,bank_exhausted,0,0,0,0,6,0.23614408211127044
3,1,B,0.8,43417,17413,300,bank_exhausted,0,0,0,0,6,0.35530097701324964
3,1,B,0.8,43417,17413,300,bank_exhausted,0,0,0,2,6,0.5052933564492497
3,1,B,0.8,43417,17413,300,bank_exhausted,0,0,0,0,6,0.20647916424880566
3,1,B,1.2,43417,17413,163,all_resolved,1,0,0,1,7,0.2551018708637826
3,1,B,1.2,43417,17413,300,bank_exhausted,0,0,0,0,7,0.26875522725099704
3,1,B,1.2,43417,17413,300,bank_exhausted,0,0,0,0,7,0.36531393171630555
3,1,B,1.2,43417,17413,157,all_resolved,1,0,0,0,7,0.1850379752546208
3,1,B,1.2,43417,17413,300,bank_exhausted,0,0,0,0,7,0.5100322843186126
3,1,B,1.2,43417,17413,179,all_active_resolved,0,0,0,0,7,0.20937352682356733
3,1,B,1.2,43417,17413,300,bank_exhausted,0,0,0,0,7,0.36326772497310245
3,1,B,1.2,43417,17413,300,bank_exhausted,0,0,0,0,7,0.30487166279484573
3,1,B,1.2,43417,17413,300,bank_exhausted,0,0,0,0,7,0.35454432794218127
3,1,B,1.2,43417,17413,300,bank_exhausted,0,0,0,2,7,0.6457117034473955
3,2,A,-0.5,40338,17413,140,all_resolved,1,0,7,0,0,0.20441269897390146
3,2,A,-0.5,40338,17413,141,all_resolved,1,0,7,0,0,0.3450058851320386
3,2,A,-0.5,40338,17413,170,all_active_resolved,0,0,7,0,0,0.42182807408170264
3,2,A,-0.5,40338,17413,141,all_resolved,1,0,7,0,0,0.5628644267754587
3,2,A,-0.5,40338,17413,211,all_resolved,1,0,7,0,0,0.48333478549716075
3,2,A,-0.5,40338,17413,140,all_resolved,1,0,7,0,0,0.298083264491321
3,2,A,-0.5,40338,17413,140,all_resolved,1,0,7,0,0,0.427008138016673
3,2,A,-0.5,40338,17413,144,all_resolved,1,0,7,0,0,0.35701605540673126
3,2,A,-0.5,40338,17413,161,all_resolved,1,0,7,0,0,0.35311966037452497
3,2,A,-0.5,40338,17413,159,all_resolved,1,0,7,0,0,0.32939772484636143
3,2,A,0.0,40338,17413,300,bank_exhausted,0,0,6,0,0,0.3727177287392697
3,2,A,0.0,40338,17413,300,bank_exhausted,0,2,6,0,0,0.5010827667200761
3,2,A,0.0,40338,17413,300,bank_exhausted,0,0,6,0,0,0.3615169614287365
3,2,A,0.0,40338,17413,300,bank_exhausted,0,0,6,0,0,0.28039375051013077
3,2,A,0.0,40338,17413,300,bank_exhausted,0,0,6,0,0,0.33153599899601394
3,2,A,0.0,40338,17413,300,bank_exhausted,0,0,6,0,0,0.22541521302149162
3,2,A,0.0,40338,17413,235,all_resolved,1,3,6,0,0,0.6192862351426853
3,2,A,0.0,40338,17413,300,bank_exhausted,0,1,6,0,0,0.3261881708359466
3,2,A,0.0,40338,17413,147,all_resolved,1,2,6,0,0,0.6159608439958022
3,2,A,0.0,40338,17413,300,bank_exhausted,0,0,6,0,0,0.3006119444398761
3,2,A,0.4,40338,17413,196,all_resolved,1,0,0,0,0,0.5454557031103108
3,2,A,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.49177630499739466
3,2,A,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.4374144660118283
3,2,A,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.43715241736610977
3,2,A,0.4,40338,17413,282,all_resolved,1,0,0,0,0,0.47284912462651135
3,2,A,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.49935722780639846
3,2,A,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.5138870748512281
3,2,A,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.4958133743017546
3,2,A,0.4,40338,17413,245,all_active_resolved,0,0,0,0,0,0.5398339204578034
3,2,A,0.4,40338,17413,230,all_resolved,1,0,0,0,0,0.48681108076269447
3,2,A,0.8,40338,17413,144,all_resolved,1,0,0,1,6,0.4726288629749279
3,2,A,0.8,40338,17413,170,all_resolved,1,0,0,0,6,0.4597787662362959
3,2,A,0.8,40338,17413,153,all_resolved,1,0,0,0,6,0.3430378467425931
3,2,A,0.8,40338,17413,172,all_resolved,1,0,0,1,6,0.36503941288460623
3,2,A,0.8,40338,17413,142,all_resolved,1,0,0,0,6,0.29806522490697945
3,2,A,0.8,40338,17413,191,all_resolved,1,0,0,0,6,0.3590161198500735
3,2,A,0.8,40338,17413,300,bank_exhausted,0,0,0,0,6,0.3291203377808524
3,2,A,0.8,40338,17413,167,all_resolved,1,0,0,0,6,0.38558257361036496
3,2,A,0.8,40338,17413,204,all_resolved,1,0,0,0,6,0.29234852734712785
3,2,A,0.8,40338,17413,235,all_resolved,1,0,0,1,6,0.45493973524543485
3,2,A,1.2,40338,17413,146,all_resolved,1,0,0,0,7,0.15732071689540744
3,2,A,1.2,40338,17413,140,all_resolved,1,0,0,1,7,0.3168694189354779
3,2,A,1.2,40338,17413,149,all_resolved,1,0,0,0,7,0.2292600077350901
3,2,A,1.2,40338,17413,169,all_resolved,1,0,0,0,7,0.2835554850734412
3,2,A,1.2,40338,17413,145,all_resolved,1,0,0,0,7,0.30095735325505846
3,2,A,1.2,40338,17413,140,all_resolved,1,0,0,0,7,0.3338797226695041
3,2,A,1.2,40338,17413,157,all_resolved,1,0,0,0,7,0.1854997013990232
3,2,A,1.2,40338,17413,140,all_resolved,1,0,0,0,7,0.1863392573054314
3,2,A,1.2,40338,17413,149,all_resolved,1,0,0,0,7,0.1590295603324047
3,2,A,1.2,40338,17413,142,all_resolved,1,0,0,0,7,0.1732999574512882
3,2,B,-0.5,40338,17413,145,all_resolved,1,0,7,0,0,0.2620173166882007
3,2,B,-0.5,40338,17413,142,all_resolved,1,0,7,0,0,0.3052748963895583
3,2,B,-0.5,40338,17413,140,all_resolved,1,0,7,0,0,0.2725516856360396
3,2,B,-0.5,40338,17413,147,all_resolved,1,0,7,0,0,0.2351410377041854
3,2,B,-0.5,40338,17413,140,all_resolved,1,0,7,0,0,0.4011786440733836
3,2,B,-0.5,40338,17413,142,all_resolved,1,0,7,0,0,0.5214534196379594
3,2,B,-0.5,40338,17413,186,all_resolved,1,0,7,0,0,0.292957024811153
3,2,B,-0.5,40338,17413,144,all_resolved,1,0,7,0,0,0.3366127401914552
3,2,B,-0.5,40338,17413,143,all_resolved,1,1,7,0,0,0.31412532777122004
3,2,B,-0.5,40338,17413,176,all_resolved,1,0,7,0,0,0.3127968381515925
3,2,B,0.0,40338,17413,300,bank_exhausted,0,1,6,0,0,0.283165749656419
3,2,B,0.0,40338,17413,300,bank_exhausted,0,1,6,0,0,0.3211028781922563
3,2,B,0.0,40338,17413,180,all_resolved,1,0,6,0,0,0.24123060157359366
3,2,B,0.0,40338,17413,186,all_resolved,1,1,6,0,0,0.432010674606559
3,2,B,0.0,40338,17413,147,all_resolved,1,0,6,0,0,0.3929395532846363
3,2,B,0.0,40338,17413,166,all_resolved,1,0,6,0,0,0.30384625479601085
3,2,B,0.0,40338,17413,300,bank_exhausted,0,0,6,0,0,0.3565182647959823
3,2,B,0.0,40338,17413,300,bank_exhausted,0,0,6,0,0,0.28555404667648226
3,2,B,0.0,40338,17413,300,bank_exhausted,0,1,6,0,0,0.30479417214713056
3,2,B,0.0,40338,17413,300,bank_exhausted,0,0,6,0,0,0.30905307778020896
3,2,B,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.44634091001847154
3,2,B,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.4039110299400423
3,2,B,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.4352587839505234
3,2,B,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.42697340844061316
3,2,B,0.4,40338,17413,189,all_resolved,1,0,0,0,0,0.710812787913332
3,2,B,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.6582187292003018
3,2,B,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.40004040845523026
3,2,B,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.568397128315299
3,2,B,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.43817025781270497
3,2,B,0.4,40338,17413,300,bank_exhausted,0,0,0,0,0,0.5701823076174578
3,2,B,0.8,40338,17413,300,bank_exhausted,0,0,0,0,6,0.3963250618719278
3,2,B,0.8,40338,17413,300,bank_exhausted,0,0,0,2,6,0.5357791556885616
3,2,B,0.8,40338,17413,300,bank_exhausted,0,0,0,0,6,0.3364152196728985
3,2,B,0.8,40338,17413,300,bank_exhausted,0,0,0,1,6,0.4725851209963406
3,2,B,0.8,40338,17413,300,bank_exhausted,0,0,0,1,6,0.42851196477673714
3,2,B,0.8,40338,17413,300,bank_exhausted,0,0,0,0,6,0.14519021992695444
3,2,B,0.8,40338,17413,300,bank_exhausted,0,0,0,1,6,0.3678884874681007
3,2,B,0.8,40338,17413,300,bank_exhausted,0,0,0,2,6,0.3830136285433757
3,2,B,0.8,40338,17413,176,all_active_resolved,0,0,0,0,6,0.38603426929500173
3,2,B,0.8,40338,17413,300,bank_exhausted,0,0,0,1,6,0.2583902607457597
3,2,B,1.2,40338,17413,174,all_resolved,1,0,0,1,7,0.2848115730254369
3,2,B,1.2,40338,17413,144,all_resolved,1,0,0,0,7,0.09237308831781123
3,2,B,1.2,40338,17413,152,all_resolved,1,0,0,1,7,0.32665868888539773
3,2,B,1.2,40338,17413,300,bank_exhausted,0,0,0,0,7,0.18295518117754755
3,2,B,1.2,40338,17413,153,all_resolved,1,0,0,0,7,0.16741594844266539
3,2,B,1.2,40338,17413,300,bank_exhausted,0,0,0,0,7,0.23310911394781872
3,2,B,1.2,40338,17413,300,bank_exhausted,0,0,0,0,7,0.31857038184493647
3,2,B,1.2,40338,17413,300,bank_exhausted,0,0,0,0,7,0.17020762278515078
3,2,B,1.2,40338,17413,300,bank_exhausted,0,0,0,0,7,0.33529684704742385
3,2,B,1.2,40338,17413,146,all_resolved,1,0,0,0,7,0.21522321129206254
3,3,A,-0.5,26907,17413,142,all_resolved,1,0,7,0,0,0.3037974136775095
3,3,A,-0.5,26907,17413,190,all_resolved,1,0,7,0,0,0.23687745715758218
3,3,A,-0.5,26907,17413,163,all_resolved,1,0,7,0,0,0.39503133216180986
3,3,A,-0.5,26907,17413,207,all_active_resolved,0,0,7,0,0,0.4274950408004098
3,3,A,-0.5,26907,17413,190,all_resolved,1,0,7,0,0,0.47285382407810905
3,3,A,-0.5,26907,17413,154,all_resolved,1,0,7,0,0,0.2921450357676613
3,3,A,-0.5,26907,17413,141,all_resolved,1,0,7,0,0,0.3311943426626624
3,3,A,-0.5,26907,17413,141,all_resolved,1,0,7,0,0,0.3715984340784094
3,3,A,-0.5,26907,17413,149,all_resolved,1,1,7,0,0,0.44639207621453364
3,3,A,-0.5,26907,17413,170,all_resolved,1,0,7,0,0,0.36466434361112754
3,3,A,0.0,26907,17413,300,bank_exhausted,0,1,6,0,0,0.32823687125531326
3,3,A,0.0,26907,17413,173,all_resolved,1,0,6,0,0,0.16520020091686957
3,3,A,0.0,26907,17413,300,bank_exhausted,0,1,6,0,0,0.44222953781444885
3,3,A,0.0,26907,17413,300,bank_exhausted,0,2,6,0,0,0.5502943043795832
3,3,A,0.0,26907,17413,300,bank_exhausted,0,1,6,0,0,0.3186639056304953
3,3,A,0.0,26907,17413,207,all_resolved,1,3,6,0,0,0.49105833255012227
3,3,A,0.0,26907,17413,300,bank_exhausted,0,0,6,0,0,0.3259240562314563
3,3,A,0.0,26907,17413,151,all_resolved,1,0,6,0,0,0.2562963476728189
3,3,A,0.0,26907,17413,170,all_active_resolved,0,0,6,0,0,0.4630305326190311
3,3,A,0.0,26907,17413,206,all_active_resolved,0,0,6,0,0,0.31213440521865143
3,3,A,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.5190751297294127
3,3,A,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.4893841089363707
3,3,A,0.4,26907,17413,189,all_resolved,1,0,0,0,0,0.5533996572338209
3,3,A,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.4450697341186874
3,3,A,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.40875697476030837
3,3,A,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.5044692475459033
3,3,A,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.5708604115458474
3,3,A,0.4,26907,17413,221,all_resolved,1,0,0,0,0,0.6162901181390293
3,3,A,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.4055099804612379
3,3,A,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.5374920336188095
3,3,A,0.8,26907,17413,179,all_resolved,1,0,0,1,6,0.4175562890337818
3,3,A,0.8,26907,17413,162,all_resolved,1,0,0,1,6,0.4760566276439161
3,3,A,0.8,26907,17413,185,all_resolved,1,0,0,0,6,0.2774957496809833
3,3,A,0.8,26907,17413,206,all_resolved,1,0,0,0,6,0.2908009743465413
3,3,A,0.8,26907,17413,185,all_resolved,1,0,0,0,6,0.22914428067273193
3,3,A,0.8,26907,17413,240,all_resolved,1,0,0,0,6,0.29288405439798515
3,3,A,0.8,26907,17413,188,all_resolved,1,0,0,0,6,0.28688820409132243
3,3,A,0.8,26907,17413,165,all_resolved,1,0,0,1,6,0.3293088371014636
3,3,A,0.8,26907,17413,173,all_resolved,1,0,0,0,6,0.3630083011462389
3,3,A,0.8,26907,17413,140,all_resolved,1,0,0,0,6,0.5717786788059123
3,3,A,1.2,26907,17413,147,all_resolved,1,0,0,0,7,0.28443855761193215
3,3,A,1.2,26907,17413,154,all_resolved,1,0,0,0,7,0.3031165469629421
3,3,A,1.2,26907,17413,140,all_resolved,1,0,0,0,7,0.2695633272479018
3,3,A,1.2,26907,17413,163,all_resolved,1,0,0,0,7,0.1847299935219448
3,3,A,1.2,26907,17413,181,all_resolved,1,0,0,0,7,0.1695629442781235
3,3,A,1.2,26907,17413,140,all_resolved,1,0,0,0,7,0.21037939276410517
3,3,A,1.2,26907,17413,143,all_resolved,1,0,0,0,7,0.29896876549518353
3,3,A,1.2,26907,17413,157,all_resolved,1,0,0,0,7,0.2805558294519445
3,3,A,1.2,26907,17413,167,all_resolved,1,0,0,0,7,0.18714618004873662
3,3,A,1.2,26907,17413,140,all_resolved,1,0,0,0,7,0.19652009773559856
3,3,B,-0.5,26907,17413,140,all_resolved,1,0,7,0,0,0.291895269596607
3,3,B,-0.5,26907,17413,140,all_resolved,1,0,7,0,0,0.3776013157339115
3,3,B,-0.5,26907,17413,170,all_active_resolved,0,0,7,0,0,0.27933162076174817
3,3,B,-0.5,26907,17413,153,all_resolved,1,0,7,0,0,0.30057869327281445
3,3,B,-0.5,26907,17413,148,all_resolved,1,1,7,0,0,0.6372365129415086
3,3,B,-0.5,26907,17413,152,all_resolved,1,0,7,0,0,0.2257434456754504
3,3,B,-0.5,26907,17413,140,all_resolved,1,0,7,0,0,0.2172018737797637
3,3,B,-0.5,26907,17413,141,all_resolved,1,0,7,0,0,0.37930627220274193
3,3,B,-0.5,26907,17413,142,all_resolved,1,0,7,0,0,0.23506359724763498
3,3,B,-0.5,26907,17413,156,all_resolved,1,0,7,0,0,0.24808235444285356
3,3,B,0.0,26907,17413,300,bank_exhausted,0,0,6,0,0,0.2933886619489206
3,3,B,0.0,26907,17413,236,all_resolved,1,0,6,0,0,0.43329850487472327
3,3,B,0.0,26907,17413,300,bank_exhausted,0,1,6,0,0,0.5623872531055033
3,3,B,0.0,26907,17413,217,all_resolved,1,0,6,0,0,0.32294698081232115
3,3,B,0.0,26907,17413,198,all_resolved,1,0,6,0,0,0.3372717771211913
3,3,B,0.0,26907,17413,206,all_resolved,1,2,6,0,0,0.41226252052878376
3,3,B,0.0,26907,17413,201,all_resolved,1,0,6,0,0,0.28699200614436665
3,3,B,0.0,26907,17413,195,all_active_resolved,0,1,6,0,0,0.4328020494406996
3,3,B,0.0,26907,17413,215,all_active_resolved,0,0,6,0,0,0.3253291126914144
3,3,B,0.0,26907,17413,213,all_resolved,1,0,6,0,0,0.3951826685865904
3,3,B,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.5133346059276588
3,3,B,0.4,26907,17413,273,all_active_resolved,0,0,0,0,0,0.5290071770058956
3,3,B,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.43022210262723926
3,3,B,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.3909690722138014
3,3,B,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.473304069365495
3,3,B,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.33668465166485867
3,3,B,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.2969762875456577
3,3,B,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.28420766440997486
3,3,B,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.3700698017884818
3,3,B,0.4,26907,17413,300,bank_exhausted,0,0,0,0,0,0.47509118371957454
3,3,B,0.8,26907,17413,213,all_resolved,1,0,0,1,6,0.47966768533333937
3,3,B,0.8,26907,17413,300,bank_exhausted,0,0,0,0,6,0.1917887320955501
3,3,B,0.8,26907,17413,258,all_active_resolved,0,0,0,0,6,0.4535537400839504
3,3,B,0.8,26907,17413,300,bank_exhausted,0,0,0,1,6,0.3711504726415842
3,3,B,0.8,26907,17413,300,bank_exhausted,0,0,0,0,6,0.31321527478917727
3,3,B,0.8,26907,17413,211,all_active_resolved,0,0,0,0,6,0.34408281207840535
3,3,B,0.8,26907,17413,300,bank_exhausted,0,0,0,2,6,0.3469451751601741
3,3,B,0.8,26907,17413,300,bank_exhausted,0,0,0,1,6,0.2942997606776336
3,3,B,0.8,26907,17413,300,bank_exhausted,0,0,0,0,6,0.21656234866625573
3,3,B,0.8,26907,17413,235,all_resolved,1,0,0,2,6,0.44946626591034095
3,3,B,1.2,26907,17413,156,all_resolved,1,0,0,0,7,0.16112997830859074
3,3,B,1.2,26907,17413,300,bank_exhausted,0,0,0,0,7,0.319024206140721
3,3,B,1.2,26907,17413,261,all_active_resolved,0,0,0,1,7,0.4460730740548608
3,3,B,1.2,26907,17413,168,all_resolved,1,0,0,0,7,0.15516172489364166
3,3,B,1.2,26907,17413,174,all_active_resolved,0,0,0,0,7,0.1984978058015421
3,3,B,1.2,26907,17413,239,all_resolved,1,0,0,0,7,0.12876110624568357
3,3,B,1.2,26907,17413,142,all_resolved,1,0,0,1,7,0.3654716397627369
3,3,B,1.2,26907,17413,144,all_resolved,1,0,0,0,7,0.16782209917637653
3,3,B,1.2,26907,17413,150,all_resolved,1,0,0,0,7,0.19117485970771048
3,3,B,1.2,26907,17413,144,all_resolved,1,0,0,0,7,0.2547635997783929
5,0,A,-0.5,21927,16705,140,all_resolved,1,0,7,0,0,0.1933089953897582
5,0,A,-0.5,21927,16705,140,all_resolved,1,0,7,0,0,0.30985030167913497
5,0,A,-0.5,21927,16705,178,all_active_resolved,0,0,7,0,0,0.4350204227383812
5,0,A,-0.5,21927,16705,147,all_resolved,1,0,7,0,0,0.2010073366922968
5,0,A,-0.5,21927,16705,140,all_resolved,1,0,7,0,0,0.38691157928969117
5,0,A,-0.5,21927,16705,147,all_resolved,1,0,7,0,0,0.22729051566924147
5,0,A,-0.5,21927,16705,159,all_resolved,1,0,7,0,0,0.16982472977466795
5,0,A,-0.5,21927,16705,143,all_resolved,1,0,7,0,0,0.3881140449363424
5,0,A,-0.5,21927,16705,140,all_resolved,1,0,7,0,0,0.3858085974735008
5,0,A,-0.5,21927,16705,161,all_resolved,1,0,7,0,0,0.32313724985370423
5,0,A,0.0,21927,16705,166,all_resolved,1,0,6,0,0,0.31115203675547304
5,0,A,0.0,21927,16705,212,all_resolved,1,2,6,0,0,0.4874018985201804
5,0,A,0.0,21927,16705,256,all_resolved,1,2,6,0,0,0.41589793190062646
5,0,A,0.0,21927,16705,300,bank_exhausted,0,2,6,0,0,0.4683524472038205
5,0,A,0.0,21927,16705,300,bank_exhausted,0,0,6,0,0,0.26720359069407845
5,0,A,0.0,21927,16705,148,all_resolved,1,1,6,0,0,0.41010253955221426
5,0,A,0.0,21927,16705,272,all_resolved,1,1,6,0,0,0.2959675937335636
5,0,A,0.0,21927,16705,157,all_resolved,1,0,6,0,0,0.3699784469859843
5,0,A,0.0,21927,16705,222,all_active_resolved,0,0,6,0,0,0.3452521127508121
5,0,A,0.0,21927,16705,146,all_resolved,1,2,6,0,0,0.5642613119660993
5,0,A,0.4,21927,16705,233,all_active_resolved,0,0,0,0,0,0.5372466889324371
5,0,A,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.4439840797091489
5,0,A,0.4,21927,16705,222,all_active_resolved,0,0,0,0,0,0.4803105516452916
5,0,A,0.4,21927,16705,179,all_resolved,1,0,0,0,0,0.6780655622408472
5,0,A,0.4,21927,16705,171,all_active_resolved,0,0,0,0,0,0.43584209881984254
5,0,A,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.6401993917200696
5,0,A,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.2848399485146133
5,0,A,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.3839324411943773
5,0,A,0.4,21927,16705,287,all_active_resolved,0,0,0,0,0,0.420066931981465
5,0,A,0.4,21927,16705,300,bank_exhausted,0,0,0,0,0,0.5463867923027909
5,0,A,0.8,21927,16705,180,all_resolved,1,0,0,1,6,0.36858265078903757
5,0,A,0.8,21927,16705,140,all_resolved,1,0,0,0,6,0.41900956420505875
5,0,A,0.8,21927,16705,250,all_resolved,1,0,0,0,6,0.1652329156082939
5,0,A,0.8,21927,16705,247,all_active_resolved,0,0,0,0,6,0.32545495303662836
5,0,A,0.8,21927,16705,167,all_resolved,1,0,0,0,6,0.32992602451887443
5,0,A,0.8,21927,16705,155,all_resolved,1,0,0,0,6,0.25315948820194883
5,0,A,0.8,21927,16705,209,all_resolved,1,0,0,1,6,0.3036072121989896
5,0,A,0.8,21927,16705,148,all_resolved,1,0,0,0,6,0.32797690995219736
5,0,A,0.8,21927,16705,168,all_resolved,1,0,0,0,6,0.31786981988088936
5,0,A,0.8,21927,16705,174,all_resolved,1,0,0,0,6,0.47830187073001046
5,0,A,1.2,21927,16705,142,all_resolved,1,0,0,0,7,0.3125651349845633
5,0,A,1.2,21927,16705,145,all_resolved,1,0,0,0,7,0.26286273030712554
5,0,A,1.2,21927,16705,196,all_resolved,1,0,0,0,7,0.27131858657038094
5,0,A,1.2,21927,16705,152,all_resolved,1,0,0,0,7,0.2548715324402648
5,0,A,1.2,21927,16705,143,all_resolved,1,0,0,0,7,0.2032050282103102
5,0,A,1.2,21927,16705,165,all_resolved,1,0,0,0,7,0.22239622920071442
5,0,A,1.2,21927,16705,154,all_resolved,1,0,0,0,7,0.24179390532511819
5,0,A,1.2,21927,16705,142,all_resolved,1,0,0,0,7,0.2479049667785315
5,0,A,1.2,21927,16705,165,all_resolved,1,0,0,0,7,0.22171877901288578
5,0,A,1.2,21927,16705,150,all_resolved,1,0,0,0,7,0.21769127524254953
5,0,B,-0.5,21927,16705,140,all_resolved,1,0,7,0,0,0.2464728192506484
5,0,B,-0.5,21927,16705,141,all_resolved,1,1,7,0,0,0.43373347829437064
5,0,B,-0.5,21927,16705,148,all_resolved,1,0,7,0,0,0.28235802764843315
5,0,B,-0.5,21927,16705,145,all_resolved,1,1,7,0,0,0.44530414803305074
5,0,B,-0.5,21927,16705,188,all_resolved,1,0,7,0,0,0.4435606898836032
5,0,B,-0.5,21927,16705,140,all_resolved,1,0,7,0,0,0.3747466065251547
5,0,B,-0.5,21927,16705,188,all_resolved,1,0,7,0,0,0.3967711049772749
5,0,B,-0.5,21927,16705,172,all_active_resolved,0,2,7,0,0,0.7290942525534545
5,0,B,-0.5,21927,16705,203,all_active_resolved,0,0,7,0,0,0.48946079036267953
5,0,B,-0.5,21927,16705,140,all_resolved,1,0,7,0,0,0.35245478438757516
