bank,noise,level,rep,pair_key,n_iiic,n_spike,n_questions,stop_reason,all_resolved,clear,is_borderline,false_pass,false_pass_n,false_fail,false_fail_n,skill_err
5,B,0.4,161,B_l+0.4_n0161,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4722007485457055
8,B,0.4,161,B_l+0.4_n0161,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4596140645021673
5,B,0.4,162,B_l+0.4_n0162,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.48123484780977277
8,B,0.4,162,B_l+0.4_n0162,360,60,249,all_active_resolved,0,0,1,0,0,0,0,0.33949265186064015
5,B,0.4,163,B_l+0.4_n0163,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.37447691451397314
8,B,0.4,163,B_l+0.4_n0163,360,60,145,all_resolved,1,0,1,0,0,0,0,0.6322391139544363
5,B,0.4,164,B_l+0.4_n0164,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3927927898914526
8,B,0.4,164,B_l+0.4_n0164,360,60,255,all_active_resolved,0,0,1,0,0,0,0,0.4093012090994573
5,B,0.4,165,B_l+0.4_n0165,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5071080814771022
8,B,0.4,165,B_l+0.4_n0165,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5126927555127643
5,B,0.4,166,B_l+0.4_n0166,360,60,148,all_resolved,1,0,1,0,0,0,0,0.6398735362249189
8,B,0.4,166,B_l+0.4_n0166,360,60,242,all_resolved,1,0,1,0,0,0,0,0.5322661040749405
5,B,0.4,167,B_l+0.4_n0167,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3946307557333976
8,B,0.4,167,B_l+0.4_n0167,360,60,208,all_active_resolved,0,0,1,0,0,0,0,0.4227196067243713
5,B,0.4,168,B_l+0.4_n0168,360,60,181,all_resolved,1,0,1,0,0,0,0,0.3618625103643505
8,B,0.4,168,B_l+0.4_n0168,360,60,215,all_resolved,1,0,1,0,0,0,0,0.42000748440013486
5,B,0.4,169,B_l+0.4_n0169,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.35305227550437884
8,B,0.4,169,B_l+0.4_n0169,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.7395098566525782
5,B,0.4,170,B_l+0.4_n0170,360,60,195,all_resolved,1,0,1,0,0,0,0,0.4651808335702414
8,B,0.4,170,B_l+0.4_n0170,360,60,170,all_resolved,1,0,1,0,0,0,0,0.4659690131743402
5,B,0.4,171,B_l+0.4_n0171,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5213476020589695
8,B,0.4,171,B_l+0.4_n0171,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5259030446678851
5,B,0.4,172,B_l+0.4_n0172,360,60,204,all_resolved,1,0,1,0,0,0,0,0.46197723000383617
8,B,0.4,172,B_l+0.4_n0172,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4273809552564411
5,B,0.4,173,B_l+0.4_n0173,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.30348894163707163
8,B,0.4,173,B_l+0.4_n0173,360,60,178,all_resolved,1,0,1,0,0,0,0,0.7350166186104711
5,B,0.4,174,B_l+0.4_n0174,360,60,240,all_active_resolved,0,0,1,0,0,0,0,0.36907064384174176
8,B,0.4,174,B_l+0.4_n0174,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.2985353160688584
5,B,0.4,175,B_l+0.4_n0175,360,60,259,all_active_resolved,0,0,1,0,0,0,0,0.368302623499359
8,B,0.4,175,B_l+0.4_n0175,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.33121432517295984
5,B,0.4,176,B_l+0.4_n0176,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4994927614097948
8,B,0.4,176,B_l+0.4_n0176,360,60,255,all_resolved,1,0,1,0,0,0,0,0.550344181380461
5,B,0.4,177,B_l+0.4_n0177,360,60,247,all_active_resolved,0,0,1,0,0,0,0,0.40141451854046367
8,B,0.4,177,B_l+0.4_n0177,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4292028459213843
5,B,0.4,178,B_l+0.4_n0178,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3823338201161773
8,B,0.4,178,B_l+0.4_n0178,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.48119328191701577
5,B,0.4,179,B_l+0.4_n0179,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3328397720848561
8,B,0.4,179,B_l+0.4_n0179,360,60,244,all_active_resolved,0,0,1,0,0,0,0,0.553117566504595
5,B,0.4,180,B_l+0.4_n0180,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.2887428838696447
8,B,0.4,180,B_l+0.4_n0180,360,60,229,all_resolved,1,0,1,0,0,0,0,0.4286936586844808
5,B,0.4,181,B_l+0.4_n0181,360,60,209,all_active_resolved,0,0,1,0,0,0,0,0.4845656383911788
8,B,0.4,181,B_l+0.4_n0181,360,60,290,all_active_resolved,0,0,1,0,0,0,0,0.39457943821604424
5,B,0.4,182,B_l+0.4_n0182,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.1550622252029878
8,B,0.4,182,B_l+0.4_n0182,360,60,212,all_active_resolved,0,0,1,0,0,0,0,0.37245891529690506
5,B,0.4,183,B_l+0.4_n0183,360,60,207,all_resolved,1,0,1,0,0,0,0,0.526810837015366
8,B,0.4,183,B_l+0.4_n0183,360,60,191,all_resolved,1,0,1,0,0,0,0,0.465674251384005
5,B,0.4,184,B_l+0.4_n0184,360,60,214,all_active_resolved,0,0,1,0,0,0,0,0.5704369744280332
8,B,0.4,184,B_l+0.4_n0184,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4529323687563656
5,B,0.4,185,B_l+0.4_n0185,360,60,298,all_resolved,1,0,1,0,0,0,0,0.449553434912775
8,B,0.4,185,B_l+0.4_n0185,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.2970536200341944
5,B,0.4,186,B_l+0.4_n0186,360,60,263,all_resolved,1,0,1,0,0,0,0,0.5314067731712786
8,B,0.4,186,B_l+0.4_n0186,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.23839051893321134
5,B,0.4,187,B_l+0.4_n0187,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3911408733934506
8,B,0.4,187,B_l+0.4_n0187,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4203679613236076
5,B,0.4,188,B_l+0.4_n0188,360,60,224,all_resolved,1,0,1,0,0,0,0,0.381606458770892
8,B,0.4,188,B_l+0.4_n0188,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3298277555789572
5,B,0.4,189,B_l+0.4_n0189,360,60,213,all_resolved,1,0,1,0,0,0,0,0.4759389620029289
8,B,0.4,189,B_l+0.4_n0189,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.37846500014352374
5,B,0.4,190,B_l+0.4_n0190,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4818416140452274
8,B,0.4,190,B_l+0.4_n0190,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.41917750738811976
5,B,0.4,191,B_l+0.4_n0191,360,60,250,all_active_resolved,0,0,1,0,0,0,0,0.396527744008813
8,B,0.4,191,B_l+0.4_n0191,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.2923477719143411
5,B,0.4,192,B_l+0.4_n0192,360,60,141,all_resolved,1,0,1,0,0,0,0,0.7867972683689105
8,B,0.4,192,B_l+0.4_n0192,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.37284091981973394
5,B,0.4,193,B_l+0.4_n0193,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3936231338594391
8,B,0.4,193,B_l+0.4_n0193,360,60,239,all_resolved,1,0,1,0,0,0,0,0.3480669445841204
5,B,0.4,194,B_l+0.4_n0194,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4229588366641977
8,B,0.4,194,B_l+0.4_n0194,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5499276596437037
5,B,0.4,195,B_l+0.4_n0195,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.39398455145209954
8,B,0.4,195,B_l+0.4_n0195,360,60,250,all_resolved,1,0,1,0,0,0,0,0.547871266689882
5,B,0.4,196,B_l+0.4_n0196,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.49239508389364467
8,B,0.4,196,B_l+0.4_n0196,360,60,219,all_active_resolved,0,0,1,0,0,0,0,0.5988737577131246
5,B,0.4,197,B_l+0.4_n0197,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3768783640424166
8,B,0.4,197,B_l+0.4_n0197,360,60,170,all_resolved,1,0,1,0,0,0,0,0.5374972493861111
5,B,0.4,198,B_l+0.4_n0198,360,60,253,all_active_resolved,0,0,1,0,0,0,0,0.3631484020125392
8,B,0.4,198,B_l+0.4_n0198,360,60,243,all_resolved,1,0,1,0,0,0,0,0.458375938404881
5,B,0.4,199,B_l+0.4_n0199,360,60,248,all_active_resolved,0,0,1,0,0,0,0,0.3415425428067581
8,B,0.4,199,B_l+0.4_n0199,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4057514766505789
5,B,0.4,200,B_l+0.4_n0200,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5608983783948626
8,B,0.4,200,B_l+0.4_n0200,360,60,230,all_resolved,1,0,1,0,0,0,0,0.3884620857759026
5,B,0.4,201,B_l+0.4_n0201,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.35053025968697665
8,B,0.4,201,B_l+0.4_n0201,360,60,256,all_resolved,1,0,1,0,0,0,0,0.3790258570841939
5,B,0.4,202,B_l+0.4_n0202,360,60,209,all_resolved,1,0,1,0,0,0,0,0.5310778444858655
8,B,0.4,202,B_l+0.4_n0202,360,60,291,all_resolved,1,0,1,0,0,0,0,0.3044654298358971
5,B,0.4,203,B_l+0.4_n0203,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3324031267270823
8,B,0.4,203,B_l+0.4_n0203,360,60,211,all_active_resolved,0,0,1,0,0,0,0,0.5871277871764311
5,B,0.4,204,B_l+0.4_n0204,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.34465766746201554
8,B,0.4,204,B_l+0.4_n0204,360,60,202,all_active_resolved,0,0,1,0,0,0,0,0.5578240794959487
5,B,0.4,205,B_l+0.4_n0205,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.32370114793834587
8,B,0.4,205,B_l+0.4_n0205,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.43087110030303893
5,B,0.4,206,B_l+0.4_n0206,360,60,187,all_resolved,1,0,1,0,0,0,0,0.49266674910604025
8,B,0.4,206,B_l+0.4_n0206,360,60,279,all_resolved,1,0,1,0,0,0,0,0.5916720252427857
5,B,0.4,207,B_l+0.4_n0207,360,60,246,all_resolved,1,0,1,0,0,0,0,0.4015426216584338
8,B,0.4,207,B_l+0.4_n0207,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.2786331848450367
5,B,0.4,208,B_l+0.4_n0208,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3628382520632031
8,B,0.4,208,B_l+0.4_n0208,360,60,190,all_resolved,1,0,1,0,0,0,0,0.5291704828401406
5,B,0.4,209,B_l+0.4_n0209,360,60,280,all_resolved,1,0,1,0,0,0,0,0.4770840620490549
8,B,0.4,209,B_l+0.4_n0209,360,60,194,all_active_resolved,0,0,1,0,0,0,0,0.45666545989385643
5,B,0.4,210,B_l+0.4_n0210,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.49587337839692613
8,B,0.4,210,B_l+0.4_n0210,360,60,188,all_resolved,1,0,1,0,0,0,0,0.4699119977377419
5,B,0.4,211,B_l+0.4_n0211,360,60,227,all_resolved,1,0,1,0,0,0,0,0.4267974620216385
8,B,0.4,211,B_l+0.4_n0211,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4382184626893121
5,B,0.4,212,B_l+0.4_n0212,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.32922555493067446
8,B,0.4,212,B_l+0.4_n0212,360,60,214,all_resolved,1,0,1,0,0,0,0,0.5120375283878235
5,B,0.4,213,B_l+0.4_n0213,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.38972245963784324
8,B,0.4,213,B_l+0.4_n0213,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.31046568097255145
5,B,0.4,214,B_l+0.4_n0214,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4296651016675312
8,B,0.4,214,B_l+0.4_n0214,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3158818179435302
5,B,0.4,215,B_l+0.4_n0215,360,60,158,all_resolved,1,0,1,0,0,0,0,0.5770383942805876
8,B,0.4,215,B_l+0.4_n0215,360,60,212,all_resolved,1,0,1,0,0,0,0,0.4410672290738921
5,B,0.4,216,B_l+0.4_n0216,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.35864705553652365
8,B,0.4,216,B_l+0.4_n0216,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.44717978410910125
5,B,0.4,217,B_l+0.4_n0217,360,60,192,all_resolved,1,0,1,0,0,0,0,0.5389248037904623
8,B,0.4,217,B_l+0.4_n0217,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4053227772024709
5,B,0.4,218,B_l+0.4_n0218,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.35850306743982896
8,B,0.4,218,B_l+0.4_n0218,360,60,299,all_active_resolved,0,0,1,0,0,0,0,0.3332902512078162
5,B,0.4,219,B_l+0.4_n0219,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4171372199243793
8,B,0.4,219,B_l+0.4_n0219,360,60,254,all_resolved,1,0,1,0,0,0,0,0.48036429425878907
5,B,0.4,220,B_l+0.4_n0220,360,60,200,all_resolved,1,0,1,0,0,0,0,0.4400357340824294
8,B,0.4,220,B_l+0.4_n0220,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.314290069382767
5,B,0.4,221,B_l+0.4_n0221,360,60,211,all_active_resolved,0,0,1,0,0,0,0,0.46723296343202925
8,B,0.4,221,B_l+0.4_n0221,360,60,200,all_resolved,1,0,1,0,0,0,0,0.4326229207630566
5,B,0.4,222,B_l+0.4_n0222,360,60,173,all_resolved,1,0,1,0,0,0,0,0.5537207827500542
8,B,0.4,222,B_l+0.4_n0222,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4537164354066913
5,B,0.4,223,B_l+0.4_n0223,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3627984503633609
8,B,0.4,223,B_l+0.4_n0223,360,60,199,all_active_resolved,0,0,1,0,0,0,0,0.5150937795491961
5,B,0.4,224,B_l+0.4_n0224,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.48459069579156283
8,B,0.4,224,B_l+0.4_n0224,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.44578076769221064
5,B,0.4,225,B_l+0.4_n0225,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5894108000288549
8,B,0.4,225,B_l+0.4_n0225,360,60,298,all_resolved,1,0,1,0,0,0,0,0.393309524264937
5,B,0.4,226,B_l+0.4_n0226,360,60,231,all_resolved,1,0,1,0,0,0,0,0.5386501623149852
8,B,0.4,226,B_l+0.4_n0226,360,60,256,all_active_resolved,0,0,1,0,0,0,0,0.4784846943876367
5,B,0.4,227,B_l+0.4_n0227,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5406286458296747
8,B,0.4,227,B_l+0.4_n0227,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4177359659150201
5,B,0.4,228,B_l+0.4_n0228,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.25894620800267537
8,B,0.4,228,B_l+0.4_n0228,360,60,271,all_resolved,1,0,1,0,0,0,0,0.4596260036811462
5,B,0.4,229,B_l+0.4_n0229,360,60,250,all_active_resolved,0,0,1,0,0,0,0,0.3882747773320022
8,B,0.4,229,B_l+0.4_n0229,360,60,239,all_resolved,1,0,1,0,0,0,0,0.4238050780534432
5,B,0.4,230,B_l+0.4_n0230,360,60,177,all_resolved,1,0,1,0,0,0,0,0.5295442166826818
8,B,0.4,230,B_l+0.4_n0230,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.2733633486999322
5,B,0.4,231,B_l+0.4_n0231,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3858262858541638
8,B,0.4,231,B_l+0.4_n0231,360,60,194,all_resolved,1,0,1,0,0,0,0,0.4391011666987286
5,B,0.4,232,B_l+0.4_n0232,360,60,283,all_resolved,1,0,1,0,0,0,0,0.48884779732091654
8,B,0.4,232,B_l+0.4_n0232,360,60,188,all_active_resolved,0,0,1,0,0,0,0,0.4987171760757713
5,B,0.4,233,B_l+0.4_n0233,360,60,214,all_resolved,1,0,1,0,0,0,0,0.5159816617657416
8,B,0.4,233,B_l+0.4_n0233,360,60,185,all_resolved,1,0,1,0,0,0,0,0.49224628228556344
5,B,0.4,234,B_l+0.4_n0234,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5806741584795879
8,B,0.4,234,B_l+0.4_n0234,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5275104749051196
5,B,0.4,235,B_l+0.4_n0235,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3873907852060023
8,B,0.4,235,B_l+0.4_n0235,360,60,194,all_resolved,1,0,1,0,0,0,0,0.5162389281476651
5,B,0.4,236,B_l+0.4_n0236,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4162735794744271
8,B,0.4,236,B_l+0.4_n0236,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4113775083633701
5,B,0.4,237,B_l+0.4_n0237,360,60,236,all_active_resolved,0,0,1,0,0,0,0,0.390336088958594
8,B,0.4,237,B_l+0.4_n0237,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4024820691822763
5,B,0.4,238,B_l+0.4_n0238,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4300951400393204
8,B,0.4,238,B_l+0.4_n0238,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.33878173474333867
5,B,0.4,239,B_l+0.4_n0239,360,60,225,all_active_resolved,0,0,1,0,0,0,0,0.4844529770478846
8,B,0.4,239,B_l+0.4_n0239,360,60,238,all_resolved,1,0,1,0,0,0,0,0.39893208708594
5,B,0.4,240,B_l+0.4_n0240,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4446784573018265
8,B,0.4,240,B_l+0.4_n0240,360,60,263,all_active_resolved,0,0,1,0,0,0,0,0.46120973535506943
5,B,0.4,241,B_l+0.4_n0241,360,60,271,all_resolved,1,0,1,0,0,0,0,0.4671511429812227
8,B,0.4,241,B_l+0.4_n0241,360,60,225,all_active_resolved,0,0,1,0,0,0,0,0.5387822113153932
5,B,0.4,242,B_l+0.4_n0242,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4725707993373364
8,B,0.4,242,B_l+0.4_n0242,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3940235060278973
5,B,0.4,243,B_l+0.4_n0243,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5060856940463185
8,B,0.4,243,B_l+0.4_n0243,360,60,144,all_resolved,1,0,1,0,0,0,0,0.63597463264968
5,B,0.4,244,B_l+0.4_n0244,360,60,227,all_active_resolved,0,0,1,0,0,0,0,0.43770214253008877
8,B,0.4,244,B_l+0.4_n0244,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3836518185958617
5,B,0.4,245,B_l+0.4_n0245,360,60,189,all_resolved,1,0,1,0,0,0,0,0.42656574195840863
8,B,0.4,245,B_l+0.4_n0245,360,60,189,all_resolved,1,0,1,0,0,0,0,0.559183886327098
5,B,0.4,246,B_l+0.4_n0246,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5190240635199561
8,B,0.4,246,B_l+0.4_n0246,360,60,240,all_active_resolved,0,0,1,0,0,0,0,0.4086427787335323
5,B,0.4,247,B_l+0.4_n0247,360,60,218,all_resolved,1,0,1,0,0,0,0,0.4530435290347442
8,B,0.4,247,B_l+0.4_n0247,360,60,277,all_resolved,1,0,1,0,0,0,0,0.5051526434264036
5,B,0.4,248,B_l+0.4_n0248,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4173701120470302
8,B,0.4,248,B_l+0.4_n0248,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.23384762106024606
5,B,0.4,249,B_l+0.4_n0249,360,60,194,all_resolved,1,0,1,0,0,0,0,0.5228716349770554
8,B,0.4,249,B_l+0.4_n0249,360,60,223,all_resolved,1,0,1,0,0,0,0,0.5095675627431888
5,B,0.4,250,B_l+0.4_n0250,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.40882608629859934
8,B,0.4,250,B_l+0.4_n0250,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.2554361635410204
5,B,0.4,251,B_l+0.4_n0251,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.474103466002009
8,B,0.4,251,B_l+0.4_n0251,360,60,176,all_resolved,1,0,1,0,0,0,0,0.5675084710659736
5,B,0.4,252,B_l+0.4_n0252,360,60,198,all_resolved,1,0,1,0,0,0,0,0.6161145030382793
8,B,0.4,252,B_l+0.4_n0252,360,60,286,all_resolved,1,0,1,0,0,0,0,0.3905599007853463
5,B,0.4,253,B_l+0.4_n0253,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3646561697938396
8,B,0.4,253,B_l+0.4_n0253,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4483132529053198
5,B,0.4,254,B_l+0.4_n0254,360,60,258,all_resolved,1,0,1,0,0,0,0,0.45634022156121296
8,B,0.4,254,B_l+0.4_n0254,360,60,241,all_active_resolved,0,0,1,0,0,0,0,0.463102209656353
5,B,0.4,255,B_l+0.4_n0255,360,60,260,all_active_resolved,0,0,1,0,0,0,0,0.43272710957451305
8,B,0.4,255,B_l+0.4_n0255,360,60,219,all_resolved,1,0,1,0,0,0,0,0.4810841986590201
5,B,0.4,256,B_l+0.4_n0256,360,60,238,all_resolved,1,0,1,0,0,0,0,0.46259248163464894
8,B,0.4,256,B_l+0.4_n0256,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.44628480628159384
5,B,0.4,257,B_l+0.4_n0257,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.42819102621844696
8,B,0.4,257,B_l+0.4_n0257,360,60,278,all_resolved,1,0,1,0,0,0,0,0.3235620342180659
5,B,0.4,258,B_l+0.4_n0258,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.39168815265104195
8,B,0.4,258,B_l+0.4_n0258,360,60,296,all_active_resolved,0,0,1,0,0,0,0,0.41160970391431845
5,B,0.4,259,B_l+0.4_n0259,360,60,237,all_active_resolved,0,0,1,0,0,0,0,0.40008990433756014
8,B,0.4,259,B_l+0.4_n0259,360,60,233,all_resolved,1,0,1,0,0,0,0,0.5753791032889052
5,B,0.4,260,B_l+0.4_n0260,360,60,179,all_resolved,1,0,1,0,0,0,0,0.42972604015461846
8,B,0.4,260,B_l+0.4_n0260,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4229157502523742
5,B,0.4,261,B_l+0.4_n0261,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.3384780416194469
8,B,0.4,261,B_l+0.4_n0261,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.24455102090832395
5,B,0.4,262,B_l+0.4_n0262,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.4270458767253337
8,B,0.4,262,B_l+0.4_n0262,360,60,257,all_active_resolved,0,0,1,0,0,0,0,0.4858988213194528
5,B,0.4,263,B_l+0.4_n0263,360,60,189,all_resolved,1,0,1,0,0,0,0,0.4641992589039
8,B,0.4,263,B_l+0.4_n0263,360,60,216,all_resolved,1,0,1,0,0,0,0,0.5570474354509918
5,B,0.4,264,B_l+0.4_n0264,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.2756984176359604
8,B,0.4,264,B_l+0.4_n0264,360,60,275,all_resolved,1,0,1,0,0,0,0,0.4712135567880398
5,B,0.4,265,B_l+0.4_n0265,360,60,275,all_active_resolved,0,0,1,0,0,0,0,0.42331474220393467
8,B,0.4,265,B_l+0.4_n0265,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.39698436120932945
5,B,0.4,266,B_l+0.4_n0266,360,60,168,all_resolved,1,0,1,0,0,0,0,0.5826546741548485
8,B,0.4,266,B_l+0.4_n0266,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.402165730129182
5,B,0.4,267,B_l+0.4_n0267,360,60,235,all_resolved,1,0,1,0,0,0,0,0.4724024893003789
8,B,0.4,267,B_l+0.4_n0267,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.35468960084007156
5,B,0.4,268,B_l+0.4_n0268,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.47457062205310996
8,B,0.4,268,B_l+0.4_n0268,360,60,185,all_resolved,1,0,1,0,0,0,0,0.42272016503933774
5,B,0.4,269,B_l+0.4_n0269,360,60,233,all_active_resolved,0,0,1,0,0,0,0,0.33255131078909883
8,B,0.4,269,B_l+0.4_n0269,360,60,262,all_active_resolved,0,0,1,0,0,0,0,0.37477075391409187
5,B,0.4,270,B_l+0.4_n0270,360,60,240,all_active_resolved,0,0,1,0,0,0,0,0.48568436139524335
8,B,0.4,270,B_l+0.4_n0270,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.270962174089892
5,B,0.4,271,B_l+0.4_n0271,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.40243097351513046
8,B,0.4,271,B_l+0.4_n0271,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.5030542293686746
5,B,0.4,272,B_l+0.4_n0272,360,60,219,all_resolved,1,0,1,0,0,0,0,0.4018593006547894
8,B,0.4,272,B_l+0.4_n0272,360,60,208,all_active_resolved,0,0,1,0,0,0,0,0.5095737709252645
5,B,0.4,273,B_l+0.4_n0273,360,60,224,all_resolved,1,0,1,0,0,0,0,0.5150882330162969
8,B,0.4,273,B_l+0.4_n0273,360,60,277,all_resolved,1,0,1,0,0,0,0,0.5383957963889692
5,B,0.4,274,B_l+0.4_n0274,360,60,263,all_active_resolved,0,0,1,0,0,0,0,0.3616775373488145
8,B,0.4,274,B_l+0.4_n0274,360,60,244,all_active_resolved,0,0,1,0,0,0,0,0.4298503503412923
5,B,0.4,275,B_l+0.4_n0275,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.39179630760970924
8,B,0.4,275,B_l+0.4_n0275,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.36283340011543447
5,B,0.4,276,B_l+0.4_n0276,360,60,290,all_resolved,1,0,1,0,0,0,0,0.36858516641270295
8,B,0.4,276,B_l+0.4_n0276,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.36438818279922003
5,B,0.4,277,B_l+0.4_n0277,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.21451744267193895
8,B,0.4,277,B_l+0.4_n0277,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.37418089374827396
5,B,0.4,278,B_l+0.4_n0278,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.36089356979376214
8,B,0.4,278,B_l+0.4_n0278,360,60,200,all_active_resolved,0,0,1,0,0,0,0,0.5231690940463679
5,B,0.4,279,B_l+0.4_n0279,360,60,300,bank_exhausted,0,0,1,0,0,0,0,0.2552913124235785
8,B,0.4,279,B_l+0.4_n0279,360,60,186,all_resolved,1,0,1,0,0,0,0,0.47872417732683736
