case_id,origin,label_expert1,label_expert2,label_expert3,label_expert4
26397346,task2_images_v3/task2_event4260.png,domain2,domain2,domain2,domain2
26394934,task2_images_v3/task2_event4261.png,domain7,domain7,domain3,domain7
26393774,task2_images_v3/task2_event4262.png,domain5,domain5,domain5,domain5
26397560,task2_images_v3/task2_event4263.png,domain3,domain7,domain7,domain7
26396446,task2_images_v3/task2_event4264.png,domain2,domain2,domain2,domain7
26395839,task2_images_v3/task2_event4265.png,domain5,domain5,domain5,domain5
26393102,task2_images_v3/task2_event4266.png,domain5,domain5,domain3,domain5
26392851,task2_images_v3/task2_event4267.png,domain6,domain6,domain6,domain6
26395231,task2_images_v3/task2_event4268.png,domain7,domain7,domain4,domain7
26395338,task2_images_v3/task2_event4269.png,domain6,domain6,domain6,domain6
26393786,task2_images_v3/task2_event4270.png,domain4,domain7,domain3,domain7
26397741,task2_images_v3/task2_event4271.png,domain2,domain2,domain2,domain2
26395004,task2_images_v3/task2_event4272.png,domain6,domain5,domain6,domain5
26394330,task2_images_v3/task2_event4273.png,domain6,domain6,domain6,domain6
26394518,task2_images_v3/task2_event4274.png,domain5,domain5,domain5,domain5
26395411,task2_images_v3/task2_event4275.png,domain6,domain6,domain4,domain6
26394993,task2_images_v3/task2_event4276.png,domain5,domain5,domain5,domain5
26393318,task2_images_v3/task2_event4277.png,domain5,domain3,domain5,domain3
26395564,task2_images_v3/task2_event4278.png,domain5,domain6,domain6,domain6
26395324,task2_images_v3/task2_event4279.png,domain6,domain4,domain4,domain6
26396034,task2_images_v3/task2_event4280.png,domain3,domain5,domain5,domain5
26395787,task2_images_v3/task2_event4281.png,domain3,domain3,domain3,domain3
26395270,task2_images_v3/task2_event4282.png,domain3,domain3,domain3,domain3
26393154,task2_images_v3/task2_event4283.png,domain5,domain5,domain5,domain5
26394787,task2_images_v3/task2_event4284.png,domain6,domain6,domain6,domain6
26393004,task2_images_v3/task2_event4285.png,domain3,domain3,domain3,domain3
26395482,task2_images_v3/task2_event4286.png,domain5,domain5,domain5,domain5
26396855,task2_images_v3/task2_event4287.png,domain3,domain3,domain5,domain3
26397643,task2_images_v3/task2_event4288.png,domain5,domain5,domain3,domain5
26396220,task2_images_v3/task2_event4289.png,domain2,domain2,domain2,domain2
26394010,task2_images_v3/task2_event4290.png,domain2,domain2,domain4,domain2
26393910,task2_images_v3/task2_event4291.png,domain3,domain7,domain7,domain6
26396019,task2_images_v3/task2_event4292.png,domain7,domain2,domain7,domain2
26393847,task2_images_v3/task2_event4293.png,domain6,domain6,domain6,domain6
26395393,task2_images_v3/task2_event4294.png,domain6,domain6,domain6,domain6
26395640,task2_images_v3/task2_event4295.png,domain3,domain3,domain3,domain3
26397461,task2_images_v3/task2_event4296.png,domain3,domain3,domain3,domain3
26394713,task2_images_v3/task2_event4297.png,domain5,domain5,domain3,domain5
26394269,task2_images_v3/task2_event4298.png,domain6,domain6,domain4,domain6
26396186,task2_images_v3/task2_event4299.png,domain2,domain3,domain3,domain3
26396614,task2_images_v3/task2_event4300.png,domain4,domain4,domain4,domain4
26394592,task2_images_v3/task2_event4301.png,domain6,domain4,domain4,domain6
26393593,task2_images_v3/task2_event4302.png,domain3,domain3,domain3,domain3
26392850,task2_images_v3/task2_event4303.png,domain3,domain3,domain3,domain3
26394554,task2_images_v3/task2_event4304.png,domain3,domain3,domain3,domain3
26393664,task2_images_v3/task2_event4305.png,domain7,domain7,domain3,domain7
26393104,task2_images_v3/task2_event4306.png,domain3,domain7,domain3,domain7
26394513,task2_images_v3/task2_event4307.png,domain3,domain3,domain4,domain4
26395265,task2_images_v3/task2_event4308.png,domain6,domain6,domain6,domain6
26395138,task2_images_v3/task2_event4309.png,domain6,domain4,domain4,domain4
26396494,task2_images_v3/task2_event4310.png,domain2,domain2,domain2,domain2
26397556,task2_images_v3/task2_event4311.png,domain3,domain3,domain3,domain3
26396290,task2_images_v3/task2_event4312.png,domain5,domain5,domain5,domain5
26395442,task2_images_v3/task2_event4313.png,domain6,domain4,domain4,domain6
26394806,task2_images_v3/task2_event4314.png,domain3,domain3,domain3,domain3
26395397,task2_images_v3/task2_event4315.png,domain2,domain2,domain2,domain2
26392966,task2_images_v3/task2_event4316.png,domain6,domain6,domain6,domain6
26392929,task2_images_v3/task2_event4317.png,domain3,domain3,domain3,domain3
26394045,task2_images_v3/task2_event4318.png,domain4,domain4,domain4,domain4
26394407,task2_images_v3/task2_event4319.png,domain2,domain2,domain2,domain2
26394244,task2_images_v3/task2_event4320.png,domain3,domain3,domain3,domain3
26393392,task2_images_v3/task2_event4321.png,domain5,domain3,domain3,domain3
26393150,task2_images_v3/task2_event4322.png,domain3,domain3,domain3,domain3
26396899,task2_images_v3/task2_event4323.png,domain4,domain7,domain4,domain3
26395896,task2_images_v3/task2_event4324.png,domain2,domain2,domain2,domain2
26393330,task2_images_v3/task2_event4325.png,domain6,domain5,domain5,domain5
26395975,task2_images_v3/task2_event4326.png,domain5,domain5,domain4,domain5
26395556,task2_images_v3/task2_event4327.png,domain6,domain6,domain6,domain6
26396225,task2_images_v3/task2_event4328.png,domain6,domain5,domain3,domain5
26394850,task2_images_v3/task2_event4329.png,domain3,domain3,domain3,domain4
26397501,task2_images_v3/task2_event4330.png,domain2,domain2,domain3,domain2
26394847,task2_images_v3/task2_event4331.png,domain4,domain4,domain4,domain4
26393022,task2_images_v3/task2_event4332.png,domain2,domain2,domain3,domain3
26396222,task2_images_v3/task2_event4333.png,domain5,domain4,domain4,domain6
26392995,task2_images_v3/task2_event4334.png,domain2,domain2,domain3,domain3
26396888,task2_images_v3/task2_event4335.png,domain3,domain3,domain3,domain3
26396992,task2_images_v3/task2_event4336.png,domain6,domain6,domain6,domain5
26396003,task2_images_v3/task2_event4337.png,domain3,domain2,domain4,domain3
26394954,task2_images_v3/task2_event4338.png,domain4,domain4,domain4,domain4
26393709,task2_images_v3/task2_event4339.png,domain7,domain4,domain4,domain4
26393477,task2_images_v3/task2_event4340.png,domain3,domain3,domain3,domain3
26396591,task2_images_v3/task2_event4341.png,domain7,domain7,domain7,domain3
26395533,task2_images_v3/task2_event4342.png,domain7,domain7,domain7,domain7
26396901,task2_images_v3/task2_event4343.png,domain6,domain5,domain6,domain5
26395176,task2_images_v3/task2_event4344.png,domain6,domain5,domain6,domain6
26394758,task2_images_v3/task2_event4345.png,domain6,domain6,domain6,domain6
26394632,task2_images_v3/task2_event4346.png,domain2,domain2,domain2,domain2
26393562,task2_images_v3/task2_event4347.png,domain6,domain6,domain6,domain6
26396827,task2_images_v3/task2_event4348.png,domain3,domain3,domain3,domain3
26394645,task2_images_v3/task2_event4349.png,domain5,domain7,domain4,domain7
26395191,task2_images_v3/task2_event4350.png,domain5,domain5,domain5,domain5
26397147,task2_images_v3/task2_event4351.png,domain4,domain4,domain4,domain4
26394487,task2_images_v3/task2_event4352.png,domain2,domain2,domain2,domain2
26394316,task2_images_v3/task2_event4353.png,domain4,domain4,domain4,domain4
26394888,task2_images_v3/task2_event4354.png,domain6,domain6,domain6,domain6
26393758,task2_images_v3/task2_event4355.png,domain4,domain4,domain4,domain4
26396647,task2_images_v3/task2_event4356.png,domain3,domain3,domain4,domain4
26393419,task2_images_v3/task2_event4357.png,domain6,domain6,domain6,domain6
26396940,task2_images_v3/task2_event4358.png,domain6,domain5,domain6,domain6
26393672,task2_images_v3/task2_event4359.png,domain2,domain2,domain2,domain2
26393079,task2_images_v3/task2_event4360.png,domain6,domain6,domain6,domain6
26395391,task2_images_v3/task2_event4361.png,domain6,domain6,domain6,domain6
26396663,task2_images_v3/task2_event4362.png,domain7,domain7,domain7,domain3
26396793,task2_images_v3/task2_event4363.png,domain6,domain6,domain6,domain6
26395251,task2_images_v3/task2_event4364.png,domain3,domain3,domain3,domain3
26397300,task2_images_v3/task2_event4365.png,domain7,domain7,domain7,domain7
26393077,task2_images_v3/task2_event4366.png,domain6,domain6,domain4,domain6
26397197,task2_images_v3/task2_event4367.png,domain6,domain6,domain4,domain6
26397711,task2_images_v3/task2_event4368.png,domain2,domain2,domain3,domain7
26394579,task2_images_v3/task2_event4369.png,domain5,domain5,domain3,domain5
26397171,task2_images_v3/task2_event4370.png,domain6,domain6,domain6,domain6
26397162,task2_images_v3/task2_event4371.png,domain5,domain2,domain5,domain5
26395627,task2_images_v3/task2_event4372.png,domain6,domain6,domain6,domain6
26393867,task2_images_v3/task2_event4373.png,domain6,domain6,domain4,domain6
26395318,task2_images_v3/task2_event4374.png,domain2,domain2,domain4,domain2
26394074,task2_images_v3/task2_event4375.png,domain3,domain3,domain4,domain4
26393290,task2_images_v3/task2_event4376.png,domain4,domain4,domain4,domain4
26392887,task2_images_v3/task2_event4377.png,domain3,domain2,domain3,domain5
26394241,task2_images_v3/task2_event4378.png,domain3,domain3,domain3,domain3
26394807,task2_images_v3/task2_event4379.png,domain2,domain2,domain4,domain6
26397351,task2_images_v3/task2_event4380.png,domain4,domain4,domain4,domain4
26397577,task2_images_v3/task2_event4381.png,domain7,domain7,domain7,domain7
26392996,task2_images_v3/task2_event4382.png,domain6,domain6,domain6,domain6
26394359,task2_images_v3/task2_event4383.png,domain6,domain6,domain4,domain3
26396736,task2_images_v3/task2_event4384.png,domain4,domain4,domain4,domain4
26394915,task2_images_v3/task2_event4385.png,domain5,domain5,domain5,domain5
26395877,task2_images_v3/task2_event4386.png,domain5,domain3,domain3,domain2
26396863,task2_images_v3/task2_event4387.png,domain3,domain3,domain3,domain4
26397637,task2_images_v3/task2_event4388.png,domain4,domain4,domain4,domain4
26395670,task2_images_v3/task2_event4389.png,domain4,domain4,domain4,domain6
26392949,task2_images_v3/task2_event4390.png,domain4,domain4,domain4,domain4
26392979,task2_images_v3/task2_event4391.png,domain3,domain3,domain3,domain3
26393616,task2_images_v3/task2_event4392.png,domain4,domain2,domain3,domain2
26395848,task2_images_v3/task2_event4393.png,domain7,domain7,domain4,domain7
26394404,task2_images_v3/task2_event4394.png,domain3,domain3,domain3,domain3
26395090,task2_images_v3/task2_event4395.png,domain4,domain3,domain4,domain3
26393060,task2_images_v3/task2_event4396.png,domain2,domain2,domain4,domain2
26397119,task2_images_v3/task2_event4397.png,domain2,domain2,domain4,domain2
26396467,task2_images_v3/task2_event4398.png,domain4,domain4,domain4,domain4
26393061,task2_images_v3/task2_event4399.png,domain3,domain7,domain7,domain7
26396108,task2_images_v3/task2_event4400.png,domain4,domain4,domain4,domain4
26395153,task2_images_v3/task2_event4401.png,domain3,domain5,domain6,domain5
26396354,task2_images_v3/task2_event4402.png,domain3,domain2,domain3,domain2
26395395,task2_images_v3/task2_event4403.png,domain3,domain3,domain3,domain3
26396635,task2_images_v3/task2_event4404.png,domain2,domain2,domain4,domain2
26392905,task2_images_v3/task2_event4405.png,domain5,domain3,domain3,domain3
26394855,task2_images_v3/task2_event4406.png,domain2,domain2,domain2,domain2
26392797,task2_images_v3/task2_event4407.png,domain6,domain4,domain4,domain4
26395252,task2_images_v3/task2_event4408.png,domain5,domain5,domain5,domain5
26397126,task2_images_v3/task2_event4409.png,domain2,domain2,domain2,domain3
26395478,task2_images_v3/task2_event4410.png,domain5,domain5,domain5,domain5
26395057,task2_images_v3/task2_event4411.png,domain2,domain2,domain4,domain6
26397196,task2_images_v3/task2_event4412.png,domain6,domain6,domain6,domain6
26394557,task2_images_v3/task2_event4413.png,domain4,domain2,domain4,domain4
26396931,task2_images_v3/task2_event4414.png,domain3,domain3,domain3,domain3
26394521,task2_images_v3/task2_event4415.png,domain7,domain2,domain4,domain4
26393904,task2_images_v3/task2_event4416.png,domain6,domain6,domain6,domain6
26395822,task2_images_v3/task2_event4417.png,domain2,domain2,domain4,domain6
26395359,task2_images_v3/task2_event4418.png,domain5,domain5,domain5,domain5
26395198,task2_images_v3/task2_event4419.png,domain6,domain4,domain6,domain6
26397226,task2_images_v3/task2_event4420.png,domain4,domain4,domain7,domain4
26394249,task2_images_v3/task2_event4421.png,domain6,domain6,domain6,domain6
26393111,task2_images_v3/task2_event4422.png,domain2,domain2,domain4,domain7
26396266,task2_images_v3/task2_event4423.png,domain6,domain6,domain3,domain3
26392986,task2_images_v3/task2_event4424.png,domain4,domain4,domain4,domain4
26395743,task2_images_v3/task2_event4425.png,domain3,domain2,domain2,domain2
26396300,task2_images_v3/task2_event4426.png,domain4,domain4,domain6,domain6
26393495,task2_images_v3/task2_event4427.png,domain4,domain4,domain4,domain4
26393620,task2_images_v3/task2_event4428.png,domain7,domain2,domain2,domain2
26397056,task2_images_v3/task2_event4429.png,domain2,domain2,domain2,domain5
26397149,task2_images_v3/task2_event4430.png,domain6,domain6,domain6,domain6
26397213,task2_images_v3/task2_event4431.png,domain4,domain4,domain4,domain4
26393720,task2_images_v3/task2_event4432.png,domain4,domain4,domain4,domain4
26393254,task2_images_v3/task2_event4433.png,domain6,domain5,domain6,domain6
26394402,task2_images_v3/task2_event4434.png,domain3,domain3,domain3,domain4
26396471,task2_images_v3/task2_event4435.png,domain5,domain5,domain3,domain3
26393506,task2_images_v3/task2_event4436.png,domain2,domain2,domain4,domain6
26397229,task2_images_v3/task2_event4437.png,domain2,domain2,domain4,domain2
26395315,task2_images_v3/task2_event4438.png,domain4,domain4,domain4,domain4
26394534,task2_images_v3/task2_event4439.png,domain6,domain6,domain6,domain6
26392904,task2_images_v3/task2_event4440.png,domain3,domain3,domain4,domain4
26396404,task2_images_v3/task2_event4441.png,domain6,domain6,domain6,domain6
26393513,task2_images_v3/task2_event4442.png,domain4,domain7,domain4,domain4
26394963,task2_images_v3/task2_event4443.png,domain6,domain6,domain6,domain6
26393527,task2_images_v3/task2_event4444.png,domain3,domain3,domain3,domain3
26397496,task2_images_v3/task2_event4445.png,domain5,domain5,domain3,domain3
26397129,task2_images_v3/task2_event4446.png,domain5,domain5,domain5,domain5
26396818,task2_images_v3/task2_event4447.png,domain2,domain2,domain2,domain4
26396993,task2_images_v3/task2_event4448.png,domain4,domain2,domain4,domain2
26396109,task2_images_v3/task2_event4449.png,domain2,domain2,domain4,domain2
26394094,task2_images_v3/task2_event4450.png,domain7,domain7,domain4,domain4
26394388,task2_images_v3/task2_event4451.png,domain7,domain7,domain6,domain6
26393344,task2_images_v3/task2_event4452.png,domain5,domain7,domain4,domain4
26397654,task2_images_v3/task2_event4453.png,domain3,domain7,domain3,domain3
26397612,task2_images_v3/task2_event4454.png,domain5,domain2,domain3,domain2
26393414,task2_images_v3/task2_event4455.png,domain5,domain5,domain5,domain5
26397789,task2_images_v3/task2_event4456.png,domain2,domain2,domain2,domain2
26395842,task2_images_v3/task2_event4457.png,domain6,domain6,domain6,domain6
26395773,task2_images_v3/task2_event4458.png,domain2,domain2,domain4,domain2
26393994,task2_images_v3/task2_event4459.png,domain6,domain6,domain6,domain6
26397034,task2_images_v3/task2_event4460.png,domain2,domain3,domain2,domain3
26394422,task2_images_v3/task2_event4461.png,domain2,domain2,domain2,domain2
26395688,task2_images_v3/task2_event4462.png,domain6,domain6,domain4,domain6
26394256,task2_images_v3/task2_event4463.png,domain4,domain4,domain3,domain4
26393389,task2_images_v3/task2_event4464.png,domain4,domain3,domain4,domain3
26392985,task2_images_v3/task2_event4465.png,domain4,domain2,domain4,domain2
26396890,task2_images_v3/task2_event4466.png,domain2,domain2,domain2,domain2
26393118,task2_images_v3/task2_event4467.png,domain3,domain7,domain3,domain3
26394170,task2_images_v3/task2_event4468.png,domain4,domain4,domain4,domain4
26395017,task2_images_v3/task2_event4469.png,domain5,domain5,domain4,domain6
26394466,task2_images_v3/task2_event4470.png,domain6,domain5,domain6,domain6
26392812,task2_images_v3/task2_event4471.png,domain2,domain2,domain7,domain7
26397730,task2_images_v3/task2_event4472.png,domain6,domain6,domain4,domain6
26396918,task2_images_v3/task2_event4473.png,domain6,domain5,domain5,domain6
26393436,task2_images_v3/task2_event4474.png,domain2,domain2,domain2,domain2
26393097,task2_images_v3/task2_event4475.png,domain2,domain2,domain4,domain2
26394757,task2_images_v3/task2_event4476.png,domain4,domain4,domain4,domain4
26395494,task2_images_v3/task2_event4477.png,domain3,domain3,domain3,domain3
26395825,task2_images_v3/task2_event4478.png,domain6,domain6,domain6,domain6
26394877,task2_images_v3/task2_event4479.png,domain4,domain4,domain4,domain4
26396667,task2_images_v3/task2_event4480.png,domain2,domain2,domain2,domain2
26393879,task2_images_v3/task2_event4481.png,domain5,domain6,domain6,domain6
26392956,task2_images_v3/task2_event4482.png,domain6,domain6,domain6,domain6
26393543,task2_images_v3/task2_event4483.png,domain4,domain4,domain4,domain4
26395608,task2_images_v3/task2_event4484.png,domain2,domain2,domain2,domain3
26395521,task2_images_v3/task2_event4485.png,domain4,domain4,domain4,domain3
26396027,task2_images_v3/task2_event4486.png,domain5,domain5,domain3,domain5
26396865,task2_images_v3/task2_event4487.png,domain5,domain5,domain3,domain5
26396807,task2_images_v3/task2_event4488.png,domain2,domain2,domain2,domain2
26393222,task2_images_v3/task2_event4489.png,domain6,domain6,domain6,domain6
26395247,task2_images_v3/task2_event4490.png,domain6,domain6,domain6,domain6
26395239,task2_images_v3/task2_event4491.png,domain6,domain6,domain6,domain6
26396916,task2_images_v3/task2_event4492.png,domain2,domain2,domain3,domain3
26393813,task2_images_v3/task2_event4493.png,domain4,domain3,domain3,domain3
26393445,task2_images_v3/task2_event4494.png,domain6,domain6,domain6,domain6
26397508,task2_images_v3/task2_event4495.png,domain2,domain2,domain2,domain5
26393337,task2_images_v3/task2_event4496.png,domain6,domain6,domain4,domain6
26394302,task2_images_v3/task2_event4497.png,domain2,domain2,domain3,domain2
26396307,task2_images_v3/task2_event4498.png,domain6,domain6,domain4,domain6
26394242,task2_images_v3/task2_event4499.png,domain6,domain6,domain6,domain6
26395651,task2_images_v3/task2_event4500.png,domain4,domain4,domain4,domain4
26396382,task2_images_v3/task2_event4501.png,domain5,domain5,domain6,domain5
26393764,task2_images_v3/task2_event4502.png,domain7,domain7,domain4,domain7
26396801,task2_images_v3/task2_event4503.png,domain4,domain3,domain3,domain3
26395722,task2_images_v3/task2_event4504.png,domain2,domain2,domain2,domain2
26396670,task2_images_v3/task2_event4505.png,domain4,domain7,domain7,domain3
26395885,task2_images_v3/task2_event4506.png,domain5,domain5,domain3,domain5
26396341,task2_images_v3/task2_event4507.png,domain4,domain4,domain4,domain4
26396238,task2_images_v3/task2_event4508.png,domain5,domain5,domain5,domain5
26395184,task2_images_v3/task2_event4509.png,domain5,domain5,domain5,domain5
26393712,task2_images_v3/task2_event4510.png,domain3,domain7,domain3,domain3
26393990,task2_images_v3/task2_event4511.png,domain4,domain4,domain4,domain4
26395643,task2_images_v3/task2_event4512.png,domain6,domain6,domain6,domain6
26396346,task2_images_v3/task2_event4513.png,domain3,domain3,domain2,domain3
26395403,task2_images_v3/task2_event4514.png,domain5,domain5,domain5,domain5
26396339,task2_images_v3/task2_event4515.png,domain4,domain4,domain4,domain6
26396362,task2_images_v3/task2_event4516.png,domain4,domain4,domain4,domain6
26394436,task2_images_v3/task2_event4517.png,domain7,domain7,domain4,domain7
26394344,task2_images_v3/task2_event4518.png,domain3,domain3,domain3,domain3
26393072,task2_images_v3/task2_event4519.png,domain3,domain3,domain3,domain3
26393942,task2_images_v3/task2_event4520.png,domain5,domain3,domain3,domain5
26396648,task2_images_v3/task2_event4521.png,domain7,domain7,domain7,domain7
26396882,task2_images_v3/task2_event4522.png,domain4,domain6,domain6,domain6
26395287,task2_images_v3/task2_event4523.png,domain4,domain4,domain4,domain4
26395048,task2_images_v3/task2_event4524.png,domain4,domain4,domain4,domain4
26393042,task2_images_v3/task2_event4525.png,domain5,domain5,domain5,domain6
26394553,task2_images_v3/task2_event4526.png,domain6,domain6,domain6,domain6
26396612,task2_images_v3/task2_event4527.png,domain3,domain3,domain5,domain3
26393713,task2_images_v3/task2_event4528.png,domain5,domain5,domain5,domain5
26394082,task2_images_v3/task2_event4529.png,domain6,domain6,domain6,domain6
26392844,task2_images_v3/task2_event4530.png,domain7,domain7,domain3,domain3
26396661,task2_images_v3/task2_event4531.png,domain7,domain7,domain7,domain7
26396201,task2_images_v3/task2_event4532.png,domain2,domain2,domain2,domain3
26393051,task2_images_v3/task2_event4533.png,domain2,domain2,domain3,domain3
26393730,task2_images_v3/task2_event4534.png,domain6,domain6,domain6,domain6
26393276,task2_images_v3/task2_event4535.png,domain6,domain6,domain6,domain6
26393441,task2_images_v3/task2_event4536.png,domain4,domain4,domain4,domain4
26396458,task2_images_v3/task2_event4537.png,domain3,domain3,domain3,domain3
26394971,task2_images_v3/task2_event4538.png,domain7,domain7,domain7,domain4
26392930,task2_images_v3/task2_event4539.png,domain3,domain3,domain3,domain3
26395766,task2_images_v3/task2_event4540.png,domain7,domain7,domain7,domain7
26394593,task2_images_v3/task2_event4541.png,domain2,domain2,domain2,domain2
26397464,task2_images_v3/task2_event4542.png,domain5,domain5,domain3,domain5
26393283,task2_images_v3/task2_event4543.png,domain4,domain3,domain4,domain3
26397781,task2_images_v3/task2_event4544.png,domain5,domain5,domain5,domain5
26395077,task2_images_v3/task2_event4545.png,domain5,domain5,domain3,domain5
26393932,task2_images_v3/task2_event4546.png,domain6,domain6,domain5,domain5
26397605,task2_images_v3/task2_event4547.png,domain3,domain3,domain3,domain3
26392971,task2_images_v3/task2_event4548.png,domain5,domain5,domain5,domain5
26396637,task2_images_v3/task2_event4549.png,domain4,domain4,domain4,domain4
26397770,task2_images_v3/task2_event4550.png,domain5,domain3,domain4,domain3
26397031,task2_images_v3/task2_event4551.png,domain3,domain3,domain3,domain3
26397409,task2_images_v3/task2_event4552.png,domain3,domain3,domain3,domain3
26396157,task2_images_v3/task2_event4553.png,domain4,domain4,domain4,domain3
26395890,task2_images_v3/task2_event4554.png,domain3,domain3,domain3,domain3
26395879,task2_images_v3/task2_event4555.png,domain5,domain5,domain5,domain5
26393868,task2_images_v3/task2_event4556.png,domain3,domain3,domain4,domain3
26393174,task2_images_v3/task2_event4557.png,domain4,domain4,domain4,domain3
26395958,task2_images_v3/task2_event4558.png,domain5,domain5,domain5,domain5
26394210,task2_images_v3/task2_event4559.png,domain5,domain5,domain6,domain5
26396200,task2_images_v3/task2_event4560.png,domain3,domain3,domain3,domain3
26397024,task2_images_v3/task2_event4561.png,domain2,domain2,domain2,domain2
26395408,task2_images_v3/task2_event4562.png,domain7,domain7,domain7,domain7
26397185,task2_images_v3/task2_event4563.png,domain6,domain5,domain6,domain5
26396732,task2_images_v3/task2_event4564.png,domain5,domain5,domain3,domain5
26395352,task2_images_v3/task2_event4565.png,domain5,domain5,domain3,domain3
26395291,task2_images_v3/task2_event4566.png,domain6,domain6,domain6,domain6
26397166,task2_images_v3/task2_event4567.png,domain4,domain3,domain7,domain3
26396980,task2_images_v3/task2_event4568.png,domain2,domain2,domain2,domain7
26394339,task2_images_v3/task2_event4569.png,domain3,domain3,domain6,domain3
26393901,task2_images_v3/task2_event4570.png,domain3,domain3,domain3,domain3
26395300,task2_images_v3/task2_event4571.png,domain6,domain6,domain6,domain6
26395140,task2_images_v3/task2_event4572.png,domain4,domain7,domain4,domain3
26395379,task2_images_v3/task2_event4573.png,domain6,domain6,domain4,domain5
26395288,task2_images_v3/task2_event4574.png,domain7,domain2,domain3,domain2
26396168,task2_images_v3/task2_event4575.png,domain7,domain7,domain3,domain3
26393401,task2_images_v3/task2_event4576.png,domain7,domain7,domain4,domain4
26394998,task2_images_v3/task2_event4577.png,domain2,domain2,domain3,domain3
26393345,task2_images_v3/task2_event4578.png,domain2,domain2,domain2,domain2
26394098,task2_images_v3/task2_event4579.png,domain3,domain5,domain3,domain5
26393249,task2_images_v3/task2_event4580.png,domain3,domain3,domain3,domain3
26394187,task2_images_v3/task2_event4581.png,domain5,domain5,domain5,domain6
26396862,task2_images_v3/task2_event4582.png,domain5,domain5,domain5,domain5
26394042,task2_images_v3/task2_event4583.png,domain4,domain4,domain4,domain3
26395872,task2_images_v3/task2_event4584.png,domain6,domain6,domain6,domain6
26395183,task2_images_v3/task2_event4585.png,domain7,domain7,domain3,domain4
26397625,task2_images_v3/task2_event4586.png,domain5,domain5,domain3,domain5
26396950,task2_images_v3/task2_event4587.png,domain4,domain4,domain4,domain4
26394898,task2_images_v3/task2_event4588.png,domain7,domain4,domain4,domain4
26396505,task2_images_v3/task2_event4589.png,domain5,domain5,domain5,domain5
26395380,task2_images_v3/task2_event4590.png,domain6,domain6,domain6,domain6
26395909,task2_images_v3/task2_event4591.png,domain4,domain3,domain4,domain3
26393769,task2_images_v3/task2_event4592.png,domain7,domain7,domain4,domain3
26395412,task2_images_v3/task2_event4593.png,domain6,domain5,domain3,domain5
26394677,task2_images_v3/task2_event4594.png,domain5,domain6,domain5,domain6
26396489,task2_images_v3/task2_event4595.png,domain4,domain7,domain3,domain7
26397339,task2_images_v3/task2_event4596.png,domain7,domain7,domain4,domain4
26396750,task2_images_v3/task2_event4597.png,domain2,domain2,domain4,domain2
26396726,task2_images_v3/task2_event4598.png,domain6,domain6,domain4,domain5
26394483,task2_images_v3/task2_event4599.png,domain3,domain5,domain3,domain5
26393159,task2_images_v3/task2_event4600.png,domain4,domain4,domain4,domain4
26397059,task2_images_v3/task2_event4601.png,domain4,domain4,domain4,domain4
26393282,task2_images_v3/task2_event4602.png,domain3,domain2,domain3,domain2
26397609,task2_images_v3/task2_event4603.png,domain3,domain3,domain3,domain3
26394370,task2_images_v3/task2_event4604.png,domain3,domain3,domain2,domain3
26394468,task2_images_v3/task2_event4605.png,domain4,domain4,domain2,domain4
26397523,task2_images_v3/task2_event4606.png,domain7,domain7,domain3,domain7
26396292,task2_images_v3/task2_event4607.png,domain3,domain3,domain3,domain3
26394918,task2_images_v3/task2_event4608.png,domain6,domain6,domain6,domain6
26394769,task2_images_v3/task2_event4609.png,domain2,domain2,domain2,domain2
26397384,task2_images_v3/task2_event4610.png,domain4,domain4,domain4,domain4
26393796,task2_images_v3/task2_event4611.png,domain2,domain2,domain2,domain2
26394286,task2_images_v3/task2_event4612.png,domain3,domain3,domain3,domain3
26396296,task2_images_v3/task2_event4613.png,domain6,domain6,domain3,domain5
26394485,task2_images_v3/task2_event4614.png,domain3,domain3,domain3,domain5
26396436,task2_images_v3/task2_event4615.png,domain6,domain6,domain6,domain6
26396217,task2_images_v3/task2_event4616.png,domain3,domain3,domain4,domain3
26394489,task2_images_v3/task2_event4617.png,domain6,domain6,domain6,domain5
26395108,task2_images_v3/task2_event4618.png,domain2,domain2,domain2,domain2
26396369,task2_images_v3/task2_event4619.png,domain4,domain4,domain4,domain4
26395866,task2_images_v3/task2_event4620.png,domain7,domain7,domain7,domain7
26395222,task2_images_v3/task2_event4621.png,domain3,domain3,domain3,domain3
26393936,task2_images_v3/task2_event4622.png,domain2,domain2,domain2,domain2
26397718,task2_images_v3/task2_event4623.png,domain4,domain4,domain4,domain4
26394623,task2_images_v3/task2_event4624.png,domain3,domain3,domain5,domain5
26397243,task2_images_v3/task2_event4625.png,domain2,domain2,domain4,domain2
26394903,task2_images_v3/task2_event4626.png,domain3,domain3,domain3,domain3
26396550,task2_images_v3/task2_event4627.png,domain4,domain4,domain4,domain2
26397125,task2_images_v3/task2_event4628.png,domain4,domain4,domain4,domain4
26394486,task2_images_v3/task2_event4629.png,domain4,domain7,domain4,domain3
26396599,task2_images_v3/task2_event4630.png,domain6,domain6,domain6,domain6
26395520,task2_images_v3/task2_event4631.png,domain4,domain4,domain4,domain4
26395815,task2_images_v3/task2_event4632.png,domain3,domain7,domain4,domain6
26394263,task2_images_v3/task2_event4633.png,domain6,domain6,domain4,domain6
26394009,task2_images_v3/task2_event4634.png,domain3,domain3,domain3,domain3
26396196,task2_images_v3/task2_event4635.png,domain5,domain5,domain3,domain5
26397104,task2_images_v3/task2_event4636.png,domain6,domain6,domain6,domain6
