seg_id,rater_id,label_type,value,source_dataset
90714,10603919,domain1,non-domain1,extset_2025_task1
90714,10604272,domain1,non-domain1,extset_2025_task1
90714,10604555,domain1,non-domain1,extset_2025_task1
90714,10609837,domain1,non-domain1,extset_2025_task1
90714,10609947,domain1,non-domain1,extset_2025_task1
90714,10610117,domain1,domain1,extset_2025_task1
91434,10123559,domain1,domain1,extset_2025_task1
91434,10187180,domain1,domain1,extset_2025_task1
91434,10282558,domain1,domain1,extset_2025_task1
91434,10299374,domain1,domain1,extset_2025_task1
91434,10363431,domain1,domain1,extset_2025_task1
91434,10364505,domain1,domain1,extset_2025_task1
91434,10382225,domain1,domain1,extset_2025_task1
91434,10406396,domain1,non-domain1,extset_2025_task1
91434,10421122,domain1,domain1,extset_2025_task1
91434,10427522,domain1,domain1,extset_2025_task1
91434,10427523,domain1,domain1,extset_2025_task1
91434,10437599,domain1,domain1,extset_2025_task1
91434,10467362,domain1,domain1,extset_2025_task1
91434,10479788,domain1,domain1,extset_2025_task1
91434,10489707,domain1,domain1,extset_2025_task1
91434,10509395,domain1,domain1,extset_2025_task1
91434,10554066,domain1,domain1,extset_2025_task1
91434,10565246,domain1,domain1,extset_2025_task1
91434,10572980,domain1,domain1,extset_2025_task1
91434,10578973,domain1,domain1,extset_2025_task1
91434,10582334,domain1,domain1,extset_2025_task1
91434,10592156,domain1,domain1,extset_2025_task1
91434,10592683,domain1,non-domain1,extset_2025_task1
91434,10594187,domain1,domain1,extset_2025_task1
91434,10601918,domain1,domain1,extset_2025_task1
91434,10602929,domain1,domain1,extset_2025_task1
91434,10608807,domain1,domain1,extset_2025_task1
91434,10609947,domain1,domain1,extset_2025_task1
93034,10123559,domain1,non-domain1,extset_2025_task1
93034,10187180,domain1,non-domain1,extset_2025_task1
93034,10191971,domain1,non-domain1,extset_2025_task1
93034,10282558,domain1,non-domain1,extset_2025_task1
93034,10299374,domain1,non-domain1,extset_2025_task1
93034,10327093,domain1,non-domain1,extset_2025_task1
93034,10363431,domain1,non-domain1,extset_2025_task1
93034,10363653,domain1,non-domain1,extset_2025_task1
93034,10376803,domain1,non-domain1,extset_2025_task1
93034,10382225,domain1,non-domain1,extset_2025_task1
93034,10385861,domain1,non-domain1,extset_2025_task1
93034,10393526,domain1,non-domain1,extset_2025_task1
93034,10401878,domain1,non-domain1,extset_2025_task1
93034,10410661,domain1,non-domain1,extset_2025_task1
93034,10421122,domain1,non-domain1,extset_2025_task1
93034,10427522,domain1,non-domain1,extset_2025_task1
93034,10427523,domain1,non-domain1,extset_2025_task1
93034,10437599,domain1,non-domain1,extset_2025_task1
93034,10457754,domain1,domain1,extset_2025_task1
93034,10467362,domain1,non-domain1,extset_2025_task1
93034,10489707,domain1,non-domain1,extset_2025_task1
93034,10504728,domain1,non-domain1,extset_2025_task1
93034,10509395,domain1,non-domain1,extset_2025_task1
93034,10565246,domain1,non-domain1,extset_2025_task1
93034,10566370,domain1,non-domain1,extset_2025_task1
93034,10568295,domain1,non-domain1,extset_2025_task1
93034,10569668,domain1,non-domain1,extset_2025_task1
93034,10572980,domain1,non-domain1,extset_2025_task1
93034,10578973,domain1,non-domain1,extset_2025_task1
93034,10592156,domain1,non-domain1,extset_2025_task1
93034,10601918,domain1,non-domain1,extset_2025_task1
93034,10602990,domain1,non-domain1,extset_2025_task1
93034,10603919,domain1,non-domain1,extset_2025_task1
93034,10605875,domain1,non-domain1,extset_2025_task1
93034,10607266,domain1,non-domain1,extset_2025_task1
93034,10608409,domain1,non-domain1,extset_2025_task1
93034,10608807,domain1,non-domain1,extset_2025_task1
93034,10609709,domain1,non-domain1,extset_2025_task1
93034,10612283,domain1,non-domain1,extset_2025_task1
93034,10614849,domain1,non-domain1,extset_2025_task1
93384,10031969,domain1,non-domain1,extset_2025_task1
93384,10123559,domain1,non-domain1,extset_2025_task1
93384,10187180,domain1,non-domain1,extset_2025_task1
93384,10282558,domain1,non-domain1,extset_2025_task1
93384,10299374,domain1,non-domain1,extset_2025_task1
93384,10363431,domain1,non-domain1,extset_2025_task1
93384,10401878,domain1,non-domain1,extset_2025_task1
93384,10406396,domain1,non-domain1,extset_2025_task1
93384,10421122,domain1,non-domain1,extset_2025_task1
93384,10427523,domain1,non-domain1,extset_2025_task1
93384,10433815,domain1,non-domain1,extset_2025_task1
93384,10437599,domain1,non-domain1,extset_2025_task1
93384,10453167,domain1,non-domain1,extset_2025_task1
93384,10467362,domain1,non-domain1,extset_2025_task1
93384,10489707,domain1,non-domain1,extset_2025_task1
93384,10509395,domain1,non-domain1,extset_2025_task1
93384,10565246,domain1,non-domain1,extset_2025_task1
93384,10572980,domain1,non-domain1,extset_2025_task1
93384,10578973,domain1,non-domain1,extset_2025_task1
93384,10592156,domain1,non-domain1,extset_2025_task1
93384,10594753,domain1,non-domain1,extset_2025_task1
93384,10601918,domain1,non-domain1,extset_2025_task1
93384,10602929,domain1,non-domain1,extset_2025_task1
93384,10603919,domain1,non-domain1,extset_2025_task1
93384,10607934,domain1,non-domain1,extset_2025_task1
93384,10609947,domain1,non-domain1,extset_2025_task1
93384,10610137,domain1,non-domain1,extset_2025_task1
93384,10615245,domain1,non-domain1,extset_2025_task1
93384,10615555,domain1,non-domain1,extset_2025_task1
93774,10123559,domain1,non-domain1,extset_2025_task1
93774,10187180,domain1,non-domain1,extset_2025_task1
93774,10191971,domain1,non-domain1,extset_2025_task1
93774,10225288,domain1,non-domain1,extset_2025_task1
93774,10282558,domain1,non-domain1,extset_2025_task1
93774,10340866,domain1,non-domain1,extset_2025_task1
93774,10363431,domain1,non-domain1,extset_2025_task1
93774,10363653,domain1,non-domain1,extset_2025_task1
93774,10381562,domain1,non-domain1,extset_2025_task1
93774,10382225,domain1,non-domain1,extset_2025_task1
93774,10401878,domain1,non-domain1,extset_2025_task1
93774,10406396,domain1,non-domain1,extset_2025_task1
93774,10421122,domain1,non-domain1,extset_2025_task1
93774,10427522,domain1,non-domain1,extset_2025_task1
93774,10437599,domain1,non-domain1,extset_2025_task1
93774,10479788,domain1,non-domain1,extset_2025_task1
93774,10489707,domain1,non-domain1,extset_2025_task1
93774,10509395,domain1,non-domain1,extset_2025_task1
93774,10518592,domain1,non-domain1,extset_2025_task1
93774,10554066,domain1,non-domain1,extset_2025_task1
93774,10565246,domain1,non-domain1,extset_2025_task1
93774,10572980,domain1,non-domain1,extset_2025_task1
93774,10578973,domain1,non-domain1,extset_2025_task1
93774,10579427,domain1,non-domain1,extset_2025_task1
93774,10582334,domain1,non-domain1,extset_2025_task1
93774,10592156,domain1,non-domain1,extset_2025_task1
93774,10600349,domain1,non-domain1,extset_2025_task1
93774,10601918,domain1,non-domain1,extset_2025_task1
93774,10602990,domain1,non-domain1,extset_2025_task1
93774,10603919,domain1,non-domain1,extset_2025_task1
93774,10604555,domain1,non-domain1,extset_2025_task1
93774,10605875,domain1,non-domain1,extset_2025_task1
93774,10607266,domain1,non-domain1,extset_2025_task1
93774,10607826,domain1,non-domain1,extset_2025_task1
93774,10608807,domain1,domain1,extset_2025_task1
93774,10609837,domain1,non-domain1,extset_2025_task1
93774,10609947,domain1,non-domain1,extset_2025_task1
93774,10610357,domain1,non-domain1,extset_2025_task1
93774,10615245,domain1,non-domain1,extset_2025_task1
90033,10123180,domain1,non-domain1,extset_2025_task1
90033,10123559,domain1,non-domain1,extset_2025_task1
90033,10187180,domain1,non-domain1,extset_2025_task1
90033,10268686,domain1,non-domain1,extset_2025_task1
90033,10282558,domain1,non-domain1,extset_2025_task1
90033,10295478,domain1,non-domain1,extset_2025_task1
90033,10299374,domain1,non-domain1,extset_2025_task1
90033,10363431,domain1,non-domain1,extset_2025_task1
90033,10376803,domain1,non-domain1,extset_2025_task1
90033,10393526,domain1,non-domain1,extset_2025_task1
90033,10406396,domain1,domain1,extset_2025_task1
90033,10421122,domain1,non-domain1,extset_2025_task1
90033,10427523,domain1,non-domain1,extset_2025_task1
90033,10437599,domain1,non-domain1,extset_2025_task1
90033,10467362,domain1,non-domain1,extset_2025_task1
90033,10489707,domain1,non-domain1,extset_2025_task1
90033,10509395,domain1,non-domain1,extset_2025_task1
90033,10518592,domain1,non-domain1,extset_2025_task1
90033,10554066,domain1,non-domain1,extset_2025_task1
90033,10565246,domain1,non-domain1,extset_2025_task1
90033,10569668,domain1,non-domain1,extset_2025_task1
90033,10572980,domain1,non-domain1,extset_2025_task1
90033,10578973,domain1,non-domain1,extset_2025_task1
90033,10582334,domain1,domain1,extset_2025_task1
90033,10592156,domain1,non-domain1,extset_2025_task1
90033,10601918,domain1,non-domain1,extset_2025_task1
90033,10602929,domain1,non-domain1,extset_2025_task1
90033,10602990,domain1,non-domain1,extset_2025_task1
90033,10603919,domain1,non-domain1,extset_2025_task1
90033,10604272,domain1,non-domain1,extset_2025_task1
90033,10607669,domain1,non-domain1,extset_2025_task1
90033,10608014,domain1,non-domain1,extset_2025_task1
90033,10608356,domain1,non-domain1,extset_2025_task1
90033,10609947,domain1,domain1,extset_2025_task1
90033,10610357,domain1,non-domain1,extset_2025_task1
90033,10611238,domain1,non-domain1,extset_2025_task1
91779,10123559,domain1,non-domain1,extset_2025_task1
91779,10187180,domain1,non-domain1,extset_2025_task1
91779,10268686,domain1,non-domain1,extset_2025_task1
91779,10282558,domain1,non-domain1,extset_2025_task1
91779,10343797,domain1,domain1,extset_2025_task1
91779,10363431,domain1,non-domain1,extset_2025_task1
91779,10376803,domain1,non-domain1,extset_2025_task1
91779,10393526,domain1,non-domain1,extset_2025_task1
91779,10406396,domain1,domain1,extset_2025_task1
91779,10427522,domain1,non-domain1,extset_2025_task1
91779,10427523,domain1,non-domain1,extset_2025_task1
91779,10437599,domain1,non-domain1,extset_2025_task1
91779,10467362,domain1,non-domain1,extset_2025_task1
91779,10489707,domain1,non-domain1,extset_2025_task1
91779,10492981,domain1,non-domain1,extset_2025_task1
91779,10509395,domain1,non-domain1,extset_2025_task1
91779,10518592,domain1,non-domain1,extset_2025_task1
91779,10565246,domain1,non-domain1,extset_2025_task1
91779,10565263,domain1,non-domain1,extset_2025_task1
91779,10570326,domain1,non-domain1,extset_2025_task1
91779,10572722,domain1,non-domain1,extset_2025_task1
91779,10572980,domain1,non-domain1,extset_2025_task1
91779,10574948,domain1,non-domain1,extset_2025_task1
91779,10578973,domain1,non-domain1,extset_2025_task1
91779,10582334,domain1,non-domain1,extset_2025_task1
91779,10592156,domain1,domain1,extset_2025_task1
91779,10596802,domain1,non-domain1,extset_2025_task1
91779,10601918,domain1,non-domain1,extset_2025_task1
91779,10602990,domain1,domain1,extset_2025_task1
91779,10603919,domain1,non-domain1,extset_2025_task1
91779,10604031,domain1,domain1,extset_2025_task1
91779,10607212,domain1,non-domain1,extset_2025_task1
91779,10608033,domain1,non-domain1,extset_2025_task1
91779,10608057,domain1,non-domain1,extset_2025_task1
91779,10608940,domain1,non-domain1,extset_2025_task1
91779,10609947,domain1,non-domain1,extset_2025_task1
91779,10611243,domain1,non-domain1,extset_2025_task1
91779,10614569,domain1,non-domain1,extset_2025_task1
94032,10123559,domain1,non-domain1,extset_2025_task1
94032,10187180,domain1,non-domain1,extset_2025_task1
94032,10282558,domain1,non-domain1,extset_2025_task1
94032,10299374,domain1,non-domain1,extset_2025_task1
94032,10363431,domain1,non-domain1,extset_2025_task1
94032,10382225,domain1,non-domain1,extset_2025_task1
94032,10421122,domain1,non-domain1,extset_2025_task1
94032,10437599,domain1,non-domain1,extset_2025_task1
94032,10467362,domain1,non-domain1,extset_2025_task1
94032,10479788,domain1,non-domain1,extset_2025_task1
94032,10489707,domain1,non-domain1,extset_2025_task1
94032,10518592,domain1,non-domain1,extset_2025_task1
94032,10554066,domain1,non-domain1,extset_2025_task1
94032,10565246,domain1,non-domain1,extset_2025_task1
94032,10572980,domain1,non-domain1,extset_2025_task1
94032,10578973,domain1,non-domain1,extset_2025_task1
94032,10582334,domain1,non-domain1,extset_2025_task1
94032,10592156,domain1,non-domain1,extset_2025_task1
94032,10601918,domain1,non-domain1,extset_2025_task1
94032,10603919,domain1,non-domain1,extset_2025_task1
94032,10604555,domain1,non-domain1,extset_2025_task1
94032,10607934,domain1,non-domain1,extset_2025_task1
94032,10609849,domain1,domain1,extset_2025_task1
94032,10609947,domain1,non-domain1,extset_2025_task1
94032,10610786,domain1,non-domain1,extset_2025_task1
94032,10611238,domain1,non-domain1,extset_2025_task1
94032,10612152,domain1,non-domain1,extset_2025_task1
91384,10123559,domain1,non-domain1,extset_2025_task1
91384,10187180,domain1,non-domain1,extset_2025_task1
91384,10282558,domain1,non-domain1,extset_2025_task1
91384,10299374,domain1,non-domain1,extset_2025_task1
91384,10340866,domain1,non-domain1,extset_2025_task1
91384,10363431,domain1,non-domain1,extset_2025_task1
91384,10376803,domain1,non-domain1,extset_2025_task1
91384,10382225,domain1,non-domain1,extset_2025_task1
91384,10385861,domain1,non-domain1,extset_2025_task1
91384,10393526,domain1,non-domain1,extset_2025_task1
91384,10406396,domain1,non-domain1,extset_2025_task1
91384,10421122,domain1,non-domain1,extset_2025_task1
91384,10427523,domain1,non-domain1,extset_2025_task1
91384,10437599,domain1,non-domain1,extset_2025_task1
91384,10467362,domain1,non-domain1,extset_2025_task1
91384,10489707,domain1,non-domain1,extset_2025_task1
91384,10501111,domain1,non-domain1,extset_2025_task1
91384,10509395,domain1,non-domain1,extset_2025_task1
91384,10565246,domain1,non-domain1,extset_2025_task1
91384,10569668,domain1,non-domain1,extset_2025_task1
91384,10572722,domain1,non-domain1,extset_2025_task1
91384,10572980,domain1,non-domain1,extset_2025_task1
91384,10578973,domain1,non-domain1,extset_2025_task1
91384,10582334,domain1,non-domain1,extset_2025_task1
91384,10592156,domain1,non-domain1,extset_2025_task1
91384,10601918,domain1,non-domain1,extset_2025_task1
91384,10602929,domain1,non-domain1,extset_2025_task1
91384,10602990,domain1,non-domain1,extset_2025_task1
91384,10603919,domain1,non-domain1,extset_2025_task1
91384,10604555,domain1,non-domain1,extset_2025_task1
91384,10605631,domain1,non-domain1,extset_2025_task1
91384,10608272,domain1,non-domain1,extset_2025_task1
91384,10609837,domain1,non-domain1,extset_2025_task1
91384,10610308,domain1,non-domain1,extset_2025_task1
89980,10235741,domain1,non-domain1,extset_2025_task1
89980,10363431,domain1,non-domain1,extset_2025_task1
89980,10382225,domain1,non-domain1,extset_2025_task1
89980,10406396,domain1,non-domain1,extset_2025_task1
89980,10407905,domain1,non-domain1,extset_2025_task1
89980,10421122,domain1,non-domain1,extset_2025_task1
89980,10427523,domain1,non-domain1,extset_2025_task1
89980,10437599,domain1,non-domain1,extset_2025_task1
89980,10467362,domain1,non-domain1,extset_2025_task1
89980,10489707,domain1,non-domain1,extset_2025_task1
89980,10508965,domain1,non-domain1,extset_2025_task1
89980,10565246,domain1,non-domain1,extset_2025_task1
89980,10572722,domain1,non-domain1,extset_2025_task1
89980,10578973,domain1,non-domain1,extset_2025_task1
89980,10582334,domain1,non-domain1,extset_2025_task1
89980,10592156,domain1,non-domain1,extset_2025_task1
89980,10596802,domain1,non-domain1,extset_2025_task1
89980,10601918,domain1,non-domain1,extset_2025_task1
89980,10602990,domain1,non-domain1,extset_2025_task1
89980,10603919,domain1,non-domain1,extset_2025_task1
89980,10605631,domain1,non-domain1,extset_2025_task1
89980,10607157,domain1,non-domain1,extset_2025_task1
89980,10607929,domain1,non-domain1,extset_2025_task1
89980,10609837,domain1,non-domain1,extset_2025_task1
89980,10610469,domain1,non-domain1,extset_2025_task1
89825,10187180,domain1,non-domain1,extset_2025_task1
89825,10191971,domain1,domain1,extset_2025_task1
89825,10282558,domain1,domain1,extset_2025_task1
89825,10299374,domain1,domain1,extset_2025_task1
89825,10363431,domain1,non-domain1,extset_2025_task1
89825,10363653,domain1,domain1,extset_2025_task1
89825,10364505,domain1,domain1,extset_2025_task1
89825,10382225,domain1,domain1,extset_2025_task1
89825,10406396,domain1,domain1,extset_2025_task1
89825,10410669,domain1,non-domain1,extset_2025_task1
89825,10437599,domain1,non-domain1,extset_2025_task1
89825,10479788,domain1,domain1,extset_2025_task1
89825,10489707,domain1,domain1,extset_2025_task1
89825,10518592,domain1,domain1,extset_2025_task1
89825,10565246,domain1,non-domain1,extset_2025_task1
89825,10572980,domain1,non-domain1,extset_2025_task1
89825,10578973,domain1,domain1,extset_2025_task1
89825,10582334,domain1,domain1,extset_2025_task1
89825,10592156,domain1,non-domain1,extset_2025_task1
89825,10601052,domain1,non-domain1,extset_2025_task1
89825,10601918,domain1,non-domain1,extset_2025_task1
89825,10602990,domain1,domain1,extset_2025_task1
89825,10605248,domain1,non-domain1,extset_2025_task1
89825,10605875,domain1,domain1,extset_2025_task1
89825,10607669,domain1,domain1,extset_2025_task1
89825,10607934,domain1,non-domain1,extset_2025_task1
89825,10609837,domain1,domain1,extset_2025_task1
89825,10609947,domain1,domain1,extset_2025_task1
89825,10612118,domain1,non-domain1,extset_2025_task1
92670,10123559,domain1,domain1,extset_2025_task1
92670,10187180,domain1,domain1,extset_2025_task1
92670,10358060,domain1,non-domain1,extset_2025_task1
92670,10363431,domain1,domain1,extset_2025_task1
92670,10385861,domain1,domain1,extset_2025_task1
92670,10406396,domain1,non-domain1,extset_2025_task1
92670,10421122,domain1,domain1,extset_2025_task1
92670,10427522,domain1,domain1,extset_2025_task1
92670,10437599,domain1,domain1,extset_2025_task1
92670,10467362,domain1,domain1,extset_2025_task1
92670,10474366,domain1,domain1,extset_2025_task1
92670,10477552,domain1,domain1,extset_2025_task1
92670,10479788,domain1,domain1,extset_2025_task1
92670,10489707,domain1,domain1,extset_2025_task1
92670,10501111,domain1,non-domain1,extset_2025_task1
92670,10509395,domain1,domain1,extset_2025_task1
92670,10518592,domain1,domain1,extset_2025_task1
92670,10554066,domain1,domain1,extset_2025_task1
92670,10565246,domain1,domain1,extset_2025_task1
92670,10572980,domain1,domain1,extset_2025_task1
92670,10578766,domain1,non-domain1,extset_2025_task1
92670,10578973,domain1,domain1,extset_2025_task1
92670,10582334,domain1,domain1,extset_2025_task1
92670,10592156,domain1,domain1,extset_2025_task1
92670,10601918,domain1,domain1,extset_2025_task1
92670,10603919,domain1,domain1,extset_2025_task1
92670,10605875,domain1,domain1,extset_2025_task1
92670,10606748,domain1,domain1,extset_2025_task1
92670,10609780,domain1,non-domain1,extset_2025_task1
92670,10609947,domain1,domain1,extset_2025_task1
94162,10123180,domain1,domain1,extset_2025_task1
94162,10123559,domain1,domain1,extset_2025_task1
94162,10187180,domain1,domain1,extset_2025_task1
94162,10282558,domain1,domain1,extset_2025_task1
94162,10299374,domain1,domain1,extset_2025_task1
94162,10363431,domain1,domain1,extset_2025_task1
94162,10406396,domain1,domain1,extset_2025_task1
94162,10427522,domain1,domain1,extset_2025_task1
94162,10427523,domain1,domain1,extset_2025_task1
94162,10437599,domain1,domain1,extset_2025_task1
94162,10467362,domain1,domain1,extset_2025_task1
94162,10489707,domain1,domain1,extset_2025_task1
94162,10508965,domain1,domain1,extset_2025_task1
94162,10565246,domain1,domain1,extset_2025_task1
94162,10569668,domain1,domain1,extset_2025_task1
94162,10578973,domain1,domain1,extset_2025_task1
94162,10582334,domain1,domain1,extset_2025_task1
94162,10592156,domain1,domain1,extset_2025_task1
94162,10596802,domain1,domain1,extset_2025_task1
94162,10601918,domain1,domain1,extset_2025_task1
94162,10604031,domain1,domain1,extset_2025_task1
94162,10606748,domain1,domain1,extset_2025_task1
94162,10614212,domain1,non-domain1,extset_2025_task1
92918,10187180,domain1,domain1,extset_2025_task1
92918,10363431,domain1,domain1,extset_2025_task1
92918,10376803,domain1,domain1,extset_2025_task1
92918,10406396,domain1,domain1,extset_2025_task1
92918,10427522,domain1,domain1,extset_2025_task1
92918,10427523,domain1,domain1,extset_2025_task1
92918,10437599,domain1,domain1,extset_2025_task1
92918,10467362,domain1,domain1,extset_2025_task1
92918,10489707,domain1,domain1,extset_2025_task1
92918,10509395,domain1,non-domain1,extset_2025_task1
92918,10565246,domain1,domain1,extset_2025_task1
92918,10569668,domain1,domain1,extset_2025_task1
92918,10572722,domain1,domain1,extset_2025_task1
92918,10578973,domain1,domain1,extset_2025_task1
92918,10582334,domain1,domain1,extset_2025_task1
92918,10592156,domain1,domain1,extset_2025_task1
92918,10601918,domain1,domain1,extset_2025_task1
92918,10602990,domain1,domain1,extset_2025_task1
92918,10603919,domain1,domain1,extset_2025_task1
92918,10605631,domain1,non-domain1,extset_2025_task1
92918,10607669,domain1,domain1,extset_2025_task1
92918,10608057,domain1,domain1,extset_2025_task1
94052,10075969,domain1,domain1,extset_2025_task1
94052,10123180,domain1,non-domain1,extset_2025_task1
94052,10123559,domain1,non-domain1,extset_2025_task1
94052,10187180,domain1,non-domain1,extset_2025_task1
94052,10268686,domain1,non-domain1,extset_2025_task1
94052,10282558,domain1,non-domain1,extset_2025_task1
94052,10299374,domain1,non-domain1,extset_2025_task1
94052,10343797,domain1,non-domain1,extset_2025_task1
94052,10358060,domain1,non-domain1,extset_2025_task1
94052,10363431,domain1,non-domain1,extset_2025_task1
94052,10363653,domain1,non-domain1,extset_2025_task1
94052,10376803,domain1,non-domain1,extset_2025_task1
94052,10381562,domain1,non-domain1,extset_2025_task1
94052,10382225,domain1,non-domain1,extset_2025_task1
94052,10393526,domain1,non-domain1,extset_2025_task1
94052,10401878,domain1,non-domain1,extset_2025_task1
94052,10406396,domain1,non-domain1,extset_2025_task1
94052,10407905,domain1,non-domain1,extset_2025_task1
94052,10410661,domain1,non-domain1,extset_2025_task1
94052,10421122,domain1,non-domain1,extset_2025_task1
94052,10427522,domain1,non-domain1,extset_2025_task1
94052,10427523,domain1,non-domain1,extset_2025_task1
94052,10433815,domain1,non-domain1,extset_2025_task1
94052,10437599,domain1,non-domain1,extset_2025_task1
94052,10453167,domain1,non-domain1,extset_2025_task1
94052,10467362,domain1,non-domain1,extset_2025_task1
94052,10479788,domain1,non-domain1,extset_2025_task1
94052,10488940,domain1,non-domain1,extset_2025_task1
94052,10489707,domain1,non-domain1,extset_2025_task1
94052,10492981,domain1,non-domain1,extset_2025_task1
94052,10501111,domain1,non-domain1,extset_2025_task1
94052,10508965,domain1,non-domain1,extset_2025_task1
94052,10509395,domain1,non-domain1,extset_2025_task1
94052,10518592,domain1,non-domain1,extset_2025_task1
94052,10521719,domain1,non-domain1,extset_2025_task1
94052,10523763,domain1,non-domain1,extset_2025_task1
94052,10554066,domain1,non-domain1,extset_2025_task1
94052,10565246,domain1,non-domain1,extset_2025_task1
94052,10566370,domain1,non-domain1,extset_2025_task1
94052,10569668,domain1,non-domain1,extset_2025_task1
94052,10572722,domain1,non-domain1,extset_2025_task1
94052,10572980,domain1,non-domain1,extset_2025_task1
94052,10578973,domain1,non-domain1,extset_2025_task1
94052,10579427,domain1,non-domain1,extset_2025_task1
94052,10582334,domain1,non-domain1,extset_2025_task1
94052,10592156,domain1,non-domain1,extset_2025_task1
94052,10596802,domain1,non-domain1,extset_2025_task1
94052,10597886,domain1,non-domain1,extset_2025_task1
94052,10600349,domain1,non-domain1,extset_2025_task1
94052,10601052,domain1,non-domain1,extset_2025_task1
94052,10601918,domain1,non-domain1,extset_2025_task1
94052,10602929,domain1,non-domain1,extset_2025_task1
94052,10602990,domain1,non-domain1,extset_2025_task1
94052,10603919,domain1,non-domain1,extset_2025_task1
94052,10604272,domain1,non-domain1,extset_2025_task1
94052,10604555,domain1,non-domain1,extset_2025_task1
94052,10605875,domain1,non-domain1,extset_2025_task1
94052,10606748,domain1,non-domain1,extset_2025_task1
94052,10607929,domain1,non-domain1,extset_2025_task1
94052,10608014,domain1,non-domain1,extset_2025_task1
94052,10608119,domain1,domain1,extset_2025_task1
94052,10608409,domain1,non-domain1,extset_2025_task1
94052,10609837,domain1,non-domain1,extset_2025_task1
94052,10609947,domain1,non-domain1,extset_2025_task1
94052,10610117,domain1,non-domain1,extset_2025_task1
94052,10610137,domain1,non-domain1,extset_2025_task1
94052,10610584,domain1,non-domain1,extset_2025_task1
94052,10610786,domain1,non-domain1,extset_2025_task1
94052,10611238,domain1,non-domain1,extset_2025_task1
94052,10611642,domain1,domain1,extset_2025_task1
94052,10611702,domain1,non-domain1,extset_2025_task1
94052,10612031,domain1,non-domain1,extset_2025_task1
94052,10612218,domain1,non-domain1,extset_2025_task1
94052,10612245,domain1,non-domain1,extset_2025_task1
94052,10614519,domain1,non-domain1,extset_2025_task1
94052,10614862,domain1,non-domain1,extset_2025_task1
94052,10614920,domain1,non-domain1,extset_2025_task1
94052,10616644,domain1,non-domain1,extset_2025_task1
90447,10123559,domain1,non-domain1,extset_2025_task1
90447,10187180,domain1,domain1,extset_2025_task1
90447,10282558,domain1,non-domain1,extset_2025_task1
90447,10299374,domain1,non-domain1,extset_2025_task1
90447,10340866,domain1,non-domain1,extset_2025_task1
90447,10363431,domain1,non-domain1,extset_2025_task1
90447,10385861,domain1,non-domain1,extset_2025_task1
90447,10401878,domain1,non-domain1,extset_2025_task1
90447,10427522,domain1,domain1,extset_2025_task1
90447,10427523,domain1,non-domain1,extset_2025_task1
90447,10437599,domain1,non-domain1,extset_2025_task1
90447,10467362,domain1,domain1,extset_2025_task1
90447,10489707,domain1,non-domain1,extset_2025_task1
90447,10518592,domain1,domain1,extset_2025_task1
90447,10528824,domain1,domain1,extset_2025_task1
90447,10544224,domain1,non-domain1,extset_2025_task1
90447,10565246,domain1,non-domain1,extset_2025_task1
90447,10572722,domain1,non-domain1,extset_2025_task1
90447,10572980,domain1,domain1,extset_2025_task1
90447,10578973,domain1,non-domain1,extset_2025_task1
90447,10582334,domain1,non-domain1,extset_2025_task1
90447,10592156,domain1,non-domain1,extset_2025_task1
90447,10596802,domain1,non-domain1,extset_2025_task1
90447,10601918,domain1,non-domain1,extset_2025_task1
90447,10602929,domain1,domain1,extset_2025_task1
90447,10603919,domain1,non-domain1,extset_2025_task1
90447,10608307,domain1,non-domain1,extset_2025_task1
90447,10608438,domain1,non-domain1,extset_2025_task1
90793,10123559,domain1,non-domain1,extset_2025_task1
90793,10187180,domain1,non-domain1,extset_2025_task1
90793,10282558,domain1,non-domain1,extset_2025_task1
90793,10363431,domain1,non-domain1,extset_2025_task1
90793,10382225,domain1,non-domain1,extset_2025_task1
90793,10393526,domain1,non-domain1,extset_2025_task1
90793,10421122,domain1,non-domain1,extset_2025_task1
90793,10427523,domain1,non-domain1,extset_2025_task1
90793,10437599,domain1,non-domain1,extset_2025_task1
90793,10489707,domain1,non-domain1,extset_2025_task1
90793,10517927,domain1,non-domain1,extset_2025_task1
90793,10518592,domain1,non-domain1,extset_2025_task1
90793,10554066,domain1,non-domain1,extset_2025_task1
90793,10565246,domain1,non-domain1,extset_2025_task1
90793,10566370,domain1,non-domain1,extset_2025_task1
90793,10569668,domain1,non-domain1,extset_2025_task1
90793,10572722,domain1,non-domain1,extset_2025_task1
90793,10572980,domain1,non-domain1,extset_2025_task1
90793,10578973,domain1,non-domain1,extset_2025_task1
90793,10582334,domain1,domain1,extset_2025_task1
90793,10592156,domain1,non-domain1,extset_2025_task1
90793,10596802,domain1,non-domain1,extset_2025_task1
90793,10601918,domain1,non-domain1,extset_2025_task1
90793,10603919,domain1,non-domain1,extset_2025_task1
90793,10605875,domain1,non-domain1,extset_2025_task1
90793,10609837,domain1,non-domain1,extset_2025_task1
90793,10610137,domain1,non-domain1,extset_2025_task1
89954,10123559,domain1,non-domain1,extset_2025_task1
89954,10268686,domain1,non-domain1,extset_2025_task1
89954,10282558,domain1,non-domain1,extset_2025_task1
89954,10363431,domain1,non-domain1,extset_2025_task1
89954,10376803,domain1,non-domain1,extset_2025_task1
89954,10382225,domain1,non-domain1,extset_2025_task1
89954,10401878,domain1,non-domain1,extset_2025_task1
89954,10421122,domain1,non-domain1,extset_2025_task1
