seg_id,n_sources,sources,s_mean_sz,s_sd_sz,s_mean_lpd,s_sd_lpd,s_mean_gpd,s_sd_gpd,s_mean_lrda,s_sd_lrda,s_mean_grda,s_sd_grda,s_mean_iic,s_sd_iic,n_expert,n_experienced,n_novice,n_crowd,n_other,n_untiered,votes_seizure,votes_lpd,votes_gpd,votes_lrda,votes_grda,votes_other
86218,2,centaur_2025_iiic|centaur_iiic_expert,0.605546,0.262255,0.44561,0.218343,0.722056,0.178311,-0.581309,0.422959,-0.615725,0.423296,1.4193,0.165071,6,0,8,0,0,0,6,3,4,1,1,10
86219,2,centaur_2025_iiic|centaur_iiic_expert,-1.19442,0.653039,1.79411,0.175529,0.14619,0.303491,-0.187134,0.303901,-0.380859,0.330782,-0.309496,0.36241,5,0,15,0,0,0,1,15,6,5,2,3
86220,2,centaur_2025_iiic|centaur_iiic_expert,-0.60415,0.631736,1.4741,0.164013,-0.587858,0.449416,0.846869,0.154866,0.158833,0.255776,-0.451891,0.45502,4,0,7,0,0,0,1,10,1,3,4,2
86221,2,centaur_2025_iiic|centaur_iiic_expert,-1.22273,0.673189,-0.435833,0.36093,-0.554327,0.392784,1.1483,0.109538,1.09892,0.0744371,-0.155846,0.335222,5,0,10,0,0,0,0,3,1,8,9,4
86222,2,centaur_2025_iiic|centaur_iiic_expert,1.00001,0.151175,1.27097,0.128208,-0.489105,0.378303,0.38741,0.194318,-0.465964,0.350541,-0.204125,0.33802,5,0,12,0,0,0,4,10,3,6,2,4
86223,2,centaur_2025_iiic|centaur_iiic_expert,0.809302,0.180216,-0.652302,0.421672,1.00859,0.120981,-0.728254,0.414245,0.319696,0.21586,1.04526,0.151365,6,0,9,0,0,0,6,1,7,1,4,10
86224,2,centaur_2025_iiic|centaur_iiic_expert,-1.247,0.717434,0.55474,0.182425,-0.587042,0.408414,1.54689,0.126778,0.387794,0.179633,-0.752201,0.462127,7,0,10,0,0,0,0,7,2,12,4,3
86225,2,centaur_2025_iiic|centaur_iiic_expert,0.151977,0.397257,-0.617129,0.417756,-0.940841,0.471052,-0.701943,0.412352,-0.890387,0.464492,2.3546,0.249295,6,0,11,0,0,0,5,2,0,1,1,25
86226,2,centaur_2025_iiic|centaur_iiic_expert,-0.920491,0.629418,1.20518,0.128316,-0.993946,0.482892,1.15756,0.108744,-0.21327,0.297958,-0.700515,0.443226,7,0,7,0,0,0,1,8,0,14,4,4
86227,2,centaur_2025_iiic|centaur_iiic_expert,-0.118113,0.394511,-0.796726,0.4195,1.57521,0.129845,0.0467492,0.265549,-0.650802,0.369149,0.506374,0.2398,5,0,13,0,0,0,2,1,17,3,1,4
86228,2,centaur_2025_iiic|centaur_iiic_expert,0.859402,0.165153,-0.711708,0.444041,-0.92977,0.475141,1.12212,0.110451,1.05014,0.0742694,-0.404606,0.412104,5,0,12,0,0,0,10,1,0,7,7,3
86229,2,centaur_2025_iiic|centaur_iiic_expert,-0.539782,0.560758,0.940181,0.139586,-0.591105,0.40815,1.2067,0.108869,-0.935497,0.471958,0.0331777,0.314531,6,0,13,0,0,0,3,6,2,12,1,7
86230,2,centaur_2025_iiic|centaur_iiic_expert,-0.122305,0.491379,1.54659,0.160213,-0.527516,0.445636,0.483985,0.256217,-0.78373,0.463648,0.0998175,0.351589,5,0,7,0,0,0,2,10,1,4,0,6
86231,2,centaur_2025_iiic|centaur_iiic_expert,1.19778,0.115092,-1.03491,0.485264,-1.01617,0.474335,-0.989805,0.448246,-0.832793,0.416853,1.52993,0.158743,6,0,13,0,0,0,15,0,0,0,1,16
86232,2,centaur_2025_iiic|centaur_iiic_expert,0.0875347,0.378966,0.85208,0.16293,-0.873397,0.468332,0.948547,0.125089,0.96341,0.0820034,-0.840425,0.499324,5,0,8,0,0,0,3,4,0,8,6,2
86233,2,centaur_2025_iiic|centaur_iiic_expert,-0.700111,0.562789,-0.731317,0.434653,1.74837,0.148729,-0.912208,0.443086,0.681434,0.109099,-1.03526,0.494761,5,0,13,0,0,0,2,1,17,0,7,1
86234,2,centaur_2025_iiic|centaur_iiic_expert,0.122556,0.396847,-0.169591,0.430143,-0.420523,0.414824,1.04451,0.119452,1.11464,0.0769744,-0.202328,0.370216,6,0,9,0,0,0,3,3,1,7,8,4
86235,2,centaur_2025_iiic|centaur_iiic_expert,0.625458,0.244358,-0.96546,0.49242,-0.599832,0.471694,-0.870139,0.449717,1.37382,0.103095,0.534031,0.226319,6,0,11,0,0,0,5,0,2,0,13,8
86236,2,centaur_2025_iiic|centaur_iiic_expert,1.16265,0.120908,-0.933262,0.486298,-0.764238,0.443778,-0.714934,0.421613,0.410461,0.183268,1.36233,0.155809,6,0,9,0,0,0,11,0,1,1,3,12
86237,2,centaur_2025_iiic|centaur_iiic_expert,-0.216223,0.425015,-0.70373,0.430524,-0.998581,0.504559,-0.998585,0.45101,-0.949112,0.441737,3.27136,0.398707,6,0,14,0,0,0,3,2,2,0,1,28
86238,2,centaur_2025_iiic|centaur_iiic_expert,-0.475734,0.653217,-0.319552,0.374701,1.97139,0.191112,-0.860458,0.465455,-0.873787,0.46383,-0.0194828,0.329629,5,0,9,0,0,0,2,3,17,0,0,5
86239,2,centaur_2025_iiic|centaur_iiic_expert,-0.394765,0.509019,-0.719289,0.445188,0.153282,0.258665,-0.300242,0.396048,1.54864,0.142887,-0.867899,0.486717,5,0,10,0,0,0,3,1,6,2,14,2
86240,2,centaur_2025_iiic|centaur_iiic_expert,-0.457744,0.534666,-0.678685,0.430572,-0.910883,0.465331,1.08726,0.112349,1.11694,0.0759051,-0.188999,0.349602,5,0,5,0,0,0,1,1,0,7,9,3
86241,2,centaur_2025_iiic|centaur_iiic_expert,-1.00343,0.65409,-0.397023,0.356222,0.18074,0.254288,-0.265024,0.31798,1.76584,0.143679,-0.935473,0.47402,5,0,9,0,0,0,0,2,5,2,13,1
86242,2,centaur_2025_iiic|centaur_iiic_expert,-0.772723,0.590882,-0.388031,0.356499,0.920704,0.127629,-0.613856,0.385861,1.28064,0.0802886,-1.29814,0.531654,5,0,9,0,0,0,2,4,8,2,15,0
86243,2,centaur_2025_iiic|centaur_iiic_expert,-0.609264,0.635256,-0.377487,0.394006,-0.73096,0.463388,-0.445628,0.401392,2.07144,0.222667,-0.653625,0.466371,5,0,8,0,0,0,1,2,1,1,18,2
86244,2,centaur_2025_iiic|centaur_iiic_expert,-0.879627,0.629262,-0.526549,0.39604,0.276534,0.236098,-0.434814,0.37148,1.68907,0.137656,-0.914354,0.48237,5,0,13,0,0,0,1,2,6,3,18,2
86245,2,centaur_2025_iiic|centaur_iiic_expert,-0.15976,0.484702,-0.342938,0.372155,-0.15934,0.341959,-0.761192,0.435481,1.9146,0.20537,-0.996738,0.532524,5,0,5,0,0,0,2,3,2,0,14,0
86246,2,centaur_2025_iiic|centaur_iiic_expert,-0.0648797,0.438427,-0.824962,0.461888,-0.0432392,0.317102,-0.305678,0.345563,1.65272,0.131899,-0.0883697,0.332209,5,0,11,0,0,0,2,0,2,2,14,4
86247,2,centaur_2025_iiic|centaur_iiic_expert,-1.28045,0.694281,0.566498,0.223485,1.03399,0.128894,-2.978e-05,0.336456,-0.609113,0.385279,1.16181,0.158294,6,0,13,0,0,0,0,10,11,4,1,9
86248,2,centaur_2025_iiic|centaur_iiic_expert,-1.0885,0.703695,-0.428174,0.407157,0.0323592,0.304183,-0.582137,0.409467,1.86249,0.182993,-0.707244,0.457868,5,0,12,0,0,0,0,2,3,1,19,2
86249,2,centaur_2025_iiic|centaur_iiic_expert,0.27052,0.338248,1.02815,0.139695,-0.208225,0.356947,-0.529545,0.391236,0.518789,0.146097,1.11395,0.158318,7,0,9,0,0,0,3,6,2,2,6,9
86250,2,centaur_2025_iiic|centaur_iiic_expert,0.371867,0.283662,1.5173,0.1429,-0.0181528,0.303882,-0.470672,0.375936,-0.856595,0.411255,0.823309,0.183948,5,0,11,0,0,0,6,11,5,2,1,9
86251,2,centaur_2025_iiic|centaur_iiic_expert,-1.09774,0.696903,0.877651,0.136794,-0.605371,0.408073,-0.672346,0.42761,0.942528,0.0742334,0.886555,0.158532,6,0,10,0,0,0,1,6,1,2,9,10
86252,2,centaur_2025_iiic|centaur_iiic_expert,-0.381109,0.510834,1.2135,0.124227,1.08113,0.115583,-0.29009,0.326057,-0.587135,0.371218,0.16188,0.353342,6,0,10,0,0,0,1,11,6,2,1,3
86253,2,centaur_2025_iiic|centaur_iiic_expert,-1.09388,0.728073,2.15836,0.230805,0.0271773,0.30295,-0.116261,0.320588,-0.762057,0.427531,-0.62259,0.464676,5,0,4,0,0,0,0,14,4,2,0,3
86254,2,centaur_2025_iiic|centaur_iiic_expert,2.34451,0.271366,-0.719908,0.411482,-0.846501,0.426989,-0.895182,0.419804,-0.879492,0.411171,-0.639389,0.404223,6,0,12,0,0,0,22,1,1,1,0,3
86255,2,centaur_2025_iiic|centaur_iiic_expert,-0.019596,0.436103,-0.0933187,0.338802,0.903653,0.13387,-0.757839,0.416655,-0.748831,0.411494,1.4623,0.150895,6,0,9,0,0,0,2,2,7,0,0,13
86256,2,centaur_2025_iiic|centaur_iiic_expert,0.0649323,0.256016,-0.54145,0.349141,0.782147,0.135641,-0.819754,0.381401,-1.05353,0.406177,1.89852,0.161946,6,0,24,0,0,0,13,6,18,4,2,36
86257,2,centaur_2025_iiic|centaur_iiic_expert,0.384937,0.288293,0.352774,0.256056,-0.674691,0.418824,1.12197,0.106131,0.963175,0.0755063,-0.815506,0.507713,6,0,12,0,0,0,3,6,2,9,7,2
86258,2,centaur_2025_iiic|centaur_iiic_expert,-1.20882,0.776852,1.89,0.197796,-0.610126,0.472274,-0.64248,0.449337,-0.625604,0.441804,0.577727,0.227079,5,0,10,0,0,0,0,16,1,1,1,8
86259,2,centaur_2025_iiic|centaur_iiic_expert,-0.934089,0.677233,1.60784,0.1554,-0.96723,0.489434,0.584692,0.186015,0.397189,0.179314,-0.44594,0.426056,6,0,10,0,0,0,1,15,0,4,3,5
86260,2,centaur_2025_iiic|centaur_iiic_expert,-0.553414,0.593893,1.99149,0.222708,-0.621447,0.504774,0.165589,0.273321,-0.774568,0.458702,-0.283939,0.432319,5,0,11,0,0,0,2,14,1,5,1,3
86261,2,centaur_2025_iiic|centaur_iiic_expert,-0.964371,0.787945,0.227627,0.263005,-0.605906,0.480336,1.40355,0.124001,-0.671434,0.455672,0.244859,0.286359,7,0,11,0,0,0,2,3,1,11,2,8
86262,2,centaur_2025_iiic|centaur_iiic_expert,0.0883568,0.384565,-1.01224,0.512244,-0.544259,0.431451,-0.92948,0.472002,1.35882,0.108662,0.739447,0.19201,5,0,10,0,0,0,4,0,2,0,12,11
86263,2,centaur_2025_iiic|centaur_iiic_expert,0.407635,0.260464,-1.01293,0.45836,-0.850487,0.424579,0.837046,0.129141,1.30854,0.0879195,-0.693829,0.409028,5,0,12,0,0,0,5,0,1,5,15,4
86264,2,centaur_2025_iiic|centaur_iiic_expert,0.0148824,0.430132,1.23436,0.145036,0.325644,0.313573,0.852282,0.148887,0.378374,0.19121,-1.12434,0.558348,5,0,11,0,0,0,3,10,3,6,6,1
86265,2,centaur_2025_iiic|centaur_iiic_expert,0.61139,0.234079,0.466793,0.220088,1.0187,0.13569,-0.902108,0.462317,0.805171,0.102507,0.262137,0.28729,5,0,8,0,0,0,6,4,8,0,6,3
86266,2,centaur_2025_iiic|centaur_iiic_expert,-0.646192,0.563653,2.38894,0.259382,-0.494505,0.382195,-0.308276,0.347324,-0.712556,0.403649,-0.536604,0.409869,5,0,12,0,0,0,2,19,3,2,1,4
86267,2,centaur_2025_iiic|centaur_iiic_expert,0.644918,0.226984,-0.643785,0.492061,1.44631,0.113975,0.0229404,0.269742,-0.765591,0.459131,0.439611,0.229023,6,0,10,0,0,0,5,1,11,5,1,6
86268,2,centaur_2025_iiic|centaur_iiic_expert,1.54037,0.133328,-0.536821,0.374209,-0.399788,0.359797,0.721516,0.135844,-0.867699,0.410729,-0.725581,0.428399,5,0,9,0,0,0,14,3,2,4,0,2
86269,2,centaur_2025_iiic|centaur_iiic_expert,-0.972998,0.852341,1.30101,0.14143,-0.03211,0.32517,0.788962,0.146273,-0.881247,0.447537,-0.906498,0.502834,4,0,9,0,0,0,3,10,4,7,0,2
86270,2,centaur_2025_iiic|centaur_iiic_expert,1.24424,0.118573,-0.209561,0.381279,-0.961214,0.497089,-0.72888,0.439064,-0.608175,0.413111,1.31653,0.159061,5,0,6,0,0,0,10,1,0,1,1,14
86271,2,centaur_2025_iiic|centaur_iiic_expert,-0.401069,0.484606,-0.95291,0.45659,-0.514319,0.380849,-0.842537,0.41728,2.07889,0.217132,-0.506905,0.396329,5,0,12,0,0,0,2,0,2,0,17,4
86272,2,centaur_2025_iiic|centaur_iiic_expert,-0.223618,0.463086,2.22917,0.240042,-0.602836,0.427861,-0.0788024,0.31227,-0.142198,0.296983,-0.729286,0.467642,6,0,9,0,0,0,4,16,1,4,3,4
86273,2,centaur_2025_iiic|centaur_iiic_expert,-1.15039,0.635996,-0.262182,0.330253,-0.0489743,0.298118,-0.709218,0.387858,1.41337,0.0970038,0.543137,0.210868,5,0,12,0,0,0,0,4,3,1,15,5
86274,2,centaur_2025_iiic|centaur_iiic_expert,-0.769669,0.591521,-0.455841,0.360983,-0.973537,0.443826,2.387,0.2266,-0.928704,0.40863,-0.405987,0.359302,5,0,10,0,0,0,1,3,0,19,0,5
86275,2,centaur_2025_iiic|centaur_iiic_expert,-1.14339,0.699198,1.94361,0.190723,-0.566663,0.408536,0.453759,0.202532,-0.620525,0.391609,0.0120356,0.329233,6,0,10,0,0,0,1,15,2,5,2,6
86276,2,centaur_2025_iiic|centaur_iiic_expert,-1.50889,0.726514,0.548311,0.181457,0.0378574,0.284888,-0.16731,0.307811,-0.163437,0.291365,1.7514,0.175208,6,0,15,0,0,0,0,9,6,6,4,16
86277,2,centaur_2025_iiic|centaur_iiic_expert,-0.159147,0.483629,2.33482,0.256116,-0.312952,0.375861,-0.61862,0.413169,-0.69679,0.424306,-0.646937,0.457983,5,0,9,0,0,0,2,16,3,1,1,3
86278,2,centaur_2025_iiic|centaur_iiic_expert,0.323792,0.304994,-0.570649,0.398089,1.72543,0.145123,-0.411185,0.348577,0.0833413,0.236222,-0.337383,0.372163,5,0,12,0,0,0,4,2,13,2,2,4
86279,2,centaur_2025_iiic|centaur_iiic_expert,1.30392,0.107544,0.736247,0.164291,-0.498499,0.404277,-0.346841,0.388877,-0.721391,0.416318,0.799084,0.176931,6,0,7,0,0,0,10,5,1,2,1,9
86280,2,centaur_2025_iiic|centaur_iiic_expert,-1.04089,0.613666,-0.193263,0.329706,1.45203,0.115828,-0.255606,0.307671,-0.675429,0.373248,0.896304,0.159774,6,0,13,0,0,0,1,4,14,4,2,11
86281,2,centaur_2025_iiic|centaur_iiic_expert,-0.0936155,0.478092,-0.376797,0.428524,1.54061,0.123841,-0.00660273,0.291534,-0.545721,0.389116,0.0173824,0.464997,6,0,11,0,0,0,2,2,13,3,1,5
86282,2,centaur_2025_iiic|centaur_iiic_expert,0.242163,0.339647,-0.357229,0.393306,-0.487395,0.393245,1.84259,0.152516,-0.684411,0.400643,-0.125911,0.330015,5,0,10,0,0,0,4,2,2,13,1,5
86283,2,centaur_2025_iiic|centaur_iiic_expert,1.1487,0.113021,0.174545,0.249688,-0.69974,0.411,0.923305,0.117601,0.22506,0.196836,0.293985,0.260459,5,0,15,0,0,0,8,5,2,5,5,7
86284,2,centaur_2025_iiic|centaur_iiic_expert,-0.948095,0.635218,-0.658298,0.414703,0.915283,0.131317,0.762092,0.136694,1.03742,0.0708682,0.120335,0.269081,6,0,12,0,0,0,1,2,9,6,8,3
86285,2,centaur_2025_iiic|centaur_iiic_expert,-1.09525,0.702479,0.435045,0.205364,-0.405627,0.382395,-0.660142,0.411717,-0.575001,0.385303,2.10997,0.227373,6,0,12,0,0,0,2,6,4,2,2,23
86286,2,centaur_2025_iiic|centaur_iiic_expert,-0.460451,0.49311,-0.600573,0.40961,1.63677,0.133383,-0.121912,0.290912,-0.90937,0.413103,0.777276,0.175637,5,0,13,0,0,0,2,1,16,4,0,7
86287,2,centaur_2025_iiic|centaur_iiic_expert,2.04835,0.230802,-0.989619,0.469744,-0.994935,0.463578,-0.699051,0.400727,-0.919305,0.455867,-0.205842,0.37448,5,0,10,0,0,0,24,0,0,1,1,4
86288,2,centaur_2025_iiic|centaur_iiic_expert,-0.878774,0.594494,1.25767,0.125091,0.215366,0.243981,-0.133976,0.327927,0.865359,0.0837282,-0.757472,0.497728,6,0,9,0,0,0,1,10,4,3,6,3
86289,2,centaur_2025_iiic|centaur_iiic_expert,1.75638,0.17706,-0.801917,0.456071,-0.587741,0.414923,-0.544968,0.438704,-0.213059,0.34548,-1.01089,0.5061,5,0,10,0,0,0,18,1,2,1,3,3
86290,2,centaur_2025_iiic|centaur_iiic_expert,-0.860188,0.630052,1.16077,0.127218,0.259977,0.320379,-0.152108,0.29492,0.786688,0.0918631,-0.852819,0.528077,6,0,10,0,0,0,2,7,6,4,7,2
86291,2,centaur_2025_iiic|centaur_iiic_expert,1.27906,0.112572,-0.544886,0.417283,0.792451,0.159453,0.280502,0.225053,0.295848,0.195962,-1.09804,0.634376,5,0,14,0,0,0,14,2,5,6,5,2
86292,2,centaur_2025_iiic|centaur_iiic_expert,1.91968,0.210306,-0.465179,0.426825,-0.788777,0.48228,-0.248158,0.358126,-0.682737,0.494815,-0.822809,0.549891,5,0,8,0,0,0,19,2,1,3,1,2
86293,2,centaur_2025_iiic|centaur_iiic_expert,-0.199343,0.405771,-0.423655,0.342161,0.308719,0.211971,1.10166,0.101192,0.990089,0.0694448,0.110003,0.256303,6,0,11,0,0,0,3,3,5,8,6,5
86294,2,centaur_2025_iiic|centaur_iiic_expert,-0.621328,0.614357,-0.747275,0.485603,-0.714323,0.469516,0.68149,0.170332,1.49884,0.125413,-0.972471,0.555088,5,0,10,0,0,0,1,1,1,7,18,1
86295,2,centaur_2025_iiic|centaur_iiic_expert,-0.780832,0.586525,-0.0762936,0.285048,-0.797413,0.414486,-0.899877,0.40843,1.90043,0.192647,-0.542096,0.376732,5,0,12,0,0,0,2,2,1,0,20,3
86296,2,centaur_2025_iiic|centaur_iiic_expert,0.46599,0.294661,-0.699109,0.486042,-0.864443,0.503435,0.783393,0.159571,1.37692,0.100518,-0.472603,0.467634,6,0,11,0,0,0,6,1,1,5,13,4
86297,2,centaur_2025_iiic|centaur_iiic_expert,1.01027,0.133573,-0.676944,0.421127,-0.351766,0.369155,-0.830182,0.434171,-1.04553,0.467473,1.77737,0.171763,7,0,12,0,0,0,16,3,3,2,1,20
86298,2,centaur_2025_iiic|centaur_iiic_expert,-0.96032,0.633002,-0.770933,0.43877,2.13635,0.208526,-0.842506,0.427987,-0.28846,0.311345,-0.0209456,0.303228,5,0,9,0,0,0,1,1,18,1,3,5
86299,2,centaur_2025_iiic|centaur_iiic_expert,2.16838,0.248426,-0.933821,0.493649,-0.852446,0.476341,-0.11589,0.327668,-0.656828,0.408507,-0.942209,0.507502,5,0,12,0,0,0,21,0,0,3,1,1
86300,2,centaur_2025_iiic|centaur_iiic_expert,0.0666651,0.423302,0.757326,0.163079,-0.221379,0.336984,1.06301,0.110626,0.407783,0.160864,0.223656,0.27214,6,0,12,0,0,0,4,6,2,8,3,6
86301,2,centaur_2025_iiic|centaur_iiic_expert,1.25304,0.115082,-0.844378,0.486417,1.05274,0.129087,-0.978709,0.481572,-0.748207,0.441067,0.572298,0.239306,5,0,13,0,0,0,9,1,9,0,2,11
86302,2,centaur_2025_iiic|centaur_iiic_expert,-0.578931,0.557935,0.540426,0.18752,-0.793683,0.444018,1.25941,0.11372,-0.431303,0.379485,0.844485,0.172822,5,0,10,0,0,0,1,4,1,9,1,11
86303,2,centaur_2025_iiic|centaur_iiic_expert,-0.959486,0.629541,-0.832038,0.438024,0.00334699,0.284739,-0.82721,0.412092,2.1176,0.226121,-1.10007,0.497336,5,0,8,0,0,0,0,0,5,0,18,0
86304,2,centaur_2025_iiic|centaur_iiic_expert,1.18338,0.123143,0.76816,0.16943,-0.67725,0.435842,-0.586649,0.495314,-0.492916,0.35587,0.732795,0.199165,4,0,10,0,0,0,9,9,1,2,1,5
86305,2,centaur_2025_iiic|centaur_iiic_expert,2.1129,0.242556,-0.665671,0.409078,-0.243173,0.337433,-0.824557,0.413922,-0.859195,0.413762,-0.749382,0.437335,6,0,10,0,0,0,20,1,1,0,0,3
86306,2,centaur_2025_iiic|centaur_iiic_expert,-0.314369,0.494691,1.04704,0.141747,0.486444,0.26472,-0.815922,0.430528,1.11255,0.0774297,-0.938856,0.496752,5,0,12,0,0,0,2,9,5,0,12,2
86307,2,centaur_2025_iiic|centaur_iiic_expert,1.08847,0.119433,-0.669795,0.424152,1.22045,0.106346,-0.82382,0.419715,-0.619308,0.378287,0.809861,0.164684,5,0,15,0,0,0,11,1,9,0,1,9
86308,2,centaur_2025_iiic|centaur_iiic_expert,-1.30212,0.637219,-0.152945,0.294462,0.428865,0.192422,-0.517926,0.350595,-0.769824,0.381084,2.19166,0.218287,5,0,14,0,0,0,1,6,6,3,2,24
86309,2,centaur_2025_iiic|centaur_iiic_expert,-0.411271,0.581298,-0.242006,0.357428,1.59585,0.156539,-0.83397,0.45544,-0.759426,0.416544,0.0132088,0.407423,4,0,11,0,0,0,3,4,15,1,1,4
86310,2,centaur_2025_iiic|centaur_iiic_expert,1.51478,0.12309,-0.892672,0.513603,-0.341897,0.381308,0.67574,0.153582,-0.404862,0.35594,-0.368941,0.40267,7,0,9,0,0,0,12,1,3,8,3,2
86311,2,centaur_2025_iiic|centaur_iiic_expert,-1.86323,0.673205,0.107892,0.270453,0.844532,0.12761,-0.0604082,0.262306,-0.596007,0.372976,1.45038,0.141612,8,0,25,0,0,0,1,9,23,11,5,30
86312,2,centaur_2025_iiic|centaur_iiic_expert,-0.184026,0.458573,-0.644642,0.455889,-0.710857,0.465379,1.5655,0.132304,0.768288,0.104089,-0.583793,0.465167,6,0,12,0,0,0,4,2,2,14,9,4
86313,2,centaur_2025_iiic|centaur_iiic_expert,-0.179735,0.47361,0.556203,0.207401,-0.807882,0.436543,1.57388,0.130681,-0.779069,0.403415,0.0120752,0.304629,5,0,12,0,0,0,4,6,1,12,1,6
86314,2,centaur_2025_iiic|centaur_iiic_expert,-1.16968,0.755487,0.00825389,0.314224,0.960245,0.146197,0.357015,0.263291,1.0799,0.0834085,-0.728135,0.492006,6,0,10,0,0,0,1,6,7,6,7,5
86315,2,centaur_2025_iiic|centaur_iiic_expert,0.619033,0.225551,-1.00365,0.512809,-0.986657,0.500738,1.72276,0.150334,-0.614184,0.408082,0.579507,0.212645,5,0,13,0,0,0,8,0,0,16,1,7
86316,2,centaur_2025_iiic|centaur_iiic_expert,0.750863,0.202282,1.30697,0.138126,0.475088,0.215054,-0.0441563,0.317803,-0.428518,0.36561,0.0233119,0.355209,6,0,11,0,0,0,7,8,3,3,2,4
86317,2,centaur_2025_iiic|centaur_iiic_expert,-0.890302,0.648183,-0.72296,0.406566,-0.321496,0.332306,-0.896039,0.422746,-0.72513,0.388487,2.63172,0.283825,6,0,10,0,0,0,2,2,4,2,2,25
86318,2,centaur_2025_iiic|centaur_iiic_expert,0.333746,0.343048,-0.915117,0.509758,-0.420539,0.411391,1.59335,0.155938,0.787563,0.113293,-0.735881,0.504973,6,0,8,0,0,0,4,0,3,11,5,2
86319,2,centaur_2025_iiic|centaur_iiic_expert,-0.988055,0.716272,-0.403148,0.411785,0.0218813,0.32651,-0.396069,0.394073,1.89459,0.183607,-0.764003,0.495205,5,0,9,0,0,0,0,2,5,2,15,1
86320,2,centaur_2025_iiic|centaur_iiic_expert,-0.740894,0.574864,0.150033,0.295786,1.5285,0.127106,0.20548,0.232381,-0.496169,0.356317,-0.155372,0.387969,6,0,8,0,0,0,2,3,16,5,3,5
86321,2,centaur_2025_iiic|centaur_iiic_expert,2.10946,0.22929,-0.730814,0.418196,-0.377592,0.363276,-0.932142,0.425035,-0.926562,0.416729,-0.497641,0.402231,5,0,11,0,0,0,21,1,1,0,0,4
86322,2,centaur_2025_iiic|centaur_iiic_expert,-0.788001,0.699646,1.33876,0.129703,0.373678,0.305253,-0.699909,0.444797,-0.689292,0.439212,0.991258,0.161029,5,0,9,0,0,0,0,10,4,0,0,8
86323,2,centaur_2025_iiic|centaur_iiic_expert,2.91739,0.422242,-0.816587,0.482258,-0.893459,0.48437,-0.586103,0.413594,-0.852673,0.450323,-0.983459,0.521214,5,0,10,0,0,0,25,0,0,1,0,1
86324,2,centaur_2025_iiic|centaur_iiic_expert,-0.0807272,0.454205,-0.600957,0.469724,1.74116,0.159779,-0.513424,0.426655,-0.0920491,0.318978,0.260554,0.315043,4,0,11,0,0,0,4,1,16,1,2,6
86325,2,centaur_2025_iiic|centaur_iiic_expert,-1.02635,0.694292,-0.235083,0.425997,-0.689795,0.4159,0.970396,0.112631,1.10612,0.0712833,-0.363366,0.370862,5,0,12,0,0,0,1,5,2,6,14,3
86326,2,centaur_2025_iiic|centaur_iiic_expert,0.615189,0.217782,-1.11242,0.495084,-0.400908,0.38788,-1.05309,0.452152,-1.06827,0.453216,2.55131,0.274596,7,0,16,0,0,0,11,0,2,0,0,26
86327,2,centaur_2025_iiic|centaur_iiic_expert,-0.828246,0.6029,-0.999017,0.48129,1.84676,0.15901,-0.717455,0.40985,0.532736,0.139646,-0.388264,0.380863,5,0,9,0,0,0,2,0,17,1,5,6
86328,2,centaur_2025_iiic|centaur_iiic_expert,1.18014,0.119075,1.35668,0.137242,-0.618365,0.429869,-0.622256,0.41084,-0.637051,0.411387,-0.726597,0.472345,5,0,11,0,0,0,10,10,2,1,1,1
86329,2,centaur_2025_iiic|centaur_iiic_expert,2.26868,0.28294,-0.919952,0.495428,-0.722609,0.455583,-0.602832,0.418925,-0.274708,0.3688,-1.01156,0.524934,5,0,10,0,0,0,23,0,1,1,3,1
86330,2,centaur_2025_iiic|centaur_iiic_expert,-1.12732,0.774498,-0.456073,0.422962,-0.442448,0.42773,-0.747715,0.46408,2.14648,0.260437,-0.653391,0.498006,5,0,11,0,0,0,0,2,2,0,17,2
86331,2,centaur_2025_iiic|centaur_iiic_expert,1.91268,0.208605,-0.912815,0.49475,-0.79491,0.461918,-0.880197,0.460695,-0.89581,0.455653,0.261789,0.273471,5,0,8,0,0,0,17,0,1,0,0,6
86332,2,centaur_2025_iiic|centaur_iiic_expert,-1.30782,0.731864,-1.00597,0.501151,1.98437,0.254878,-0.563336,0.39899,-0.877184,0.4938,-0.368977,0.393914,5,0,11,0,0,0,0,0,20,2,2,4
86333,2,centaur_2025_iiic|centaur_iiic_expert,-0.565767,0.536379,-0.99504,0.464302,-0.207256,0.333235,0.580867,0.176776,1.36973,0.0950136,-0.937197,0.466547,5,0,10,0,0,0,2,0,3,5,16,3
86334,2,centaur_2025_iiic|centaur_iiic_expert,-0.44604,0.595876,-0.56733,0.441247,-0.747068,0.471559,0.862186,0.132693,1.32737,0.0900452,0.0841347,0.300517,5,0,11,0,0,0,1,1,0,4,14,7
86335,2,centaur_2025_iiic|centaur_iiic_expert,1.3086,0.117519,-0.883646,0.498479,0.240087,0.292194,-0.838887,0.464158,1.01936,0.079085,-0.450838,0.451447,5,0,7,0,0,0,13,0,2,0,5,4
86336,2,centaur_2025_iiic|centaur_iiic_expert,2.07239,0.250252,-1.00833,0.521247,-1.01557,0.519597,-0.247051,0.354726,-0.686024,0.428604,-0.590839,0.480854,6,0,11,0,0,0,21,0,0,3,1,3
86337,2,centaur_2025_iiic|centaur_iiic_expert,1.23897,0.106834,-0.937101,0.461055,1.12994,0.111859,-0.761522,0.407092,-0.299821,0.30303,0.340207,0.2609,4,0,12,0,0,0,12,1,8,1,3,7
